Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q2,May,California,San Francisco,2.64
Residential,Hotel,Q1,June,California,San Francisco,7.53
Residential,Hotel,Q4,April,California,San Francisco,8.37
Residential,Hotel,Q2,January,California,San Francisco,8.23
Residential,Hotel,Q1,March,California,San Francisco,13.32
Residential,Hotel,Q4,November,California,San Francisco,13.35
Residential,Hotel,Q2,October,California,San Francisco,16.79
Residential,Hotel,Q1,December,California,San Francisco,16.27
Residential,Hotel,Q4,May,California,San Francisco,18.17
Service,House,Q2,May,California,San Francisco,18.06
Service,House,Q1,June,California,San Francisco,20.67
Service,House,Q4,April,California,San Francisco,21.26
Service,House,Q2,January,California,San Francisco,21.95
Service,House,Q1,March,California,San Francisco,23.21
Service,House,Q4,November,California,San Francisco,22.89
Service,House,Q2,October,California,San Francisco,17.88
Service,House,Q1,December,California,San Francisco,26.3
Service,House,Q4,May,California,San Francisco,24.09
Production,Apartment,Q2,May,California,San Francisco,28.34
Production,Apartment,Q1,June,California,San Francisco,21.14
Production,Apartment,Q4,April,California,San Francisco,30.43
Production,Apartment,Q2,January,California,San Francisco,31.84
Production,Apartment,Q1,March,California,San Francisco,30.69
Production,Apartment,Q4,November,California,San Francisco,33.33
Production,Apartment,Q2,October,California,San Francisco,34.65
Production,Apartment,Q1,December,California,San Francisco,35.4
Production,Apartment,Q4,May,California,San Francisco,34.83
Residential,School,Q2,May,California,San Francisco,37.32
Residential,School,Q1,June,California,San Francisco,38.8
Residential,School,Q4,April,California,San Francisco,39.21
Residential,School,Q2,January,California,San Francisco,43.85
Residential,School,Q1,March,California,San Francisco,43.23
Residential,School,Q4,November,California,San Francisco,45.99
Residential,School,Q2,October,California,San Francisco,46.22
Residential,School,Q1,December,California,San Francisco,44.73
Residential,School,Q4,May,California,San Francisco,47.07
Service,Hospital,Q2,May,California,San Francisco,49.46
Service,Hospital,Q1,June,California,San Francisco,50.88
Service,Hospital,Q4,April,California,San Francisco,51.64
Service,Hospital,Q2,January,California,San Francisco,52.67
Service,Hospital,Q1,March,California,San Francisco,51.68
Service,Hospital,Q4,November,California,San Francisco,53.84
Service,Hospital,Q2,October,California,San Francisco,48.87
Service,Hospital,Q1,December,California,San Francisco,49.32
Service,Hospital,Q4,May,California,San Francisco,59.26
Production,Library,Q2,May,California,San Francisco,60.13
Production,Library,Q1,June,California,San Francisco,62.79
Production,Library,Q4,April,California,San Francisco,64.11
Production,Library,Q2,January,California,San Francisco,64.9
Production,Library,Q1,March,California,San Francisco,67.44
Production,Library,Q4,November,California,San Francisco,69.09
Production,Library,Q2,October,California,San Francisco,71.08
Production,Library,Q1,December,California,San Francisco,76.62
Production,Library,Q4,May,California,San Francisco,77.62
Residential,Workshop,Q2,May,California,San Francisco,80.67
Residential,Workshop,Q1,June,California,San Francisco,80.33
Residential,Workshop,Q4,April,California,San Francisco,80.21
Residential,Workshop,Q2,January,California,San Francisco,83.14
Residential,Workshop,Q1,March,California,San Francisco,83.33
Residential,Workshop,Q4,November,California,San Francisco,85.9
Residential,Workshop,Q2,October,California,San Francisco,81.77
Residential,Workshop,Q1,December,California,San Francisco,89.99
Residential,Workshop,Q4,May,California,San Francisco,89.74
Service,Factory,Q2,May,California,San Francisco,92.67
Service,Factory,Q1,June,California,San Francisco,93.51
Service,Factory,Q4,April,California,San Francisco,92.64
Service,Factory,Q2,January,California,San Francisco,94.92
Service,Factory,Q1,March,California,San Francisco,96.54
Service,Factory,Q4,November,California,San Francisco,98.46
Service,Factory,Q2,October,California,San Francisco,99.8
Service,Factory,Q1,December,California,San Francisco,45.47
Service,Factory,Q4,May,California,San Francisco,46.16
