Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q4,October,Illinois,Champaign,3.22
Service,School,Q1,November,California,San Francisco,6.28
Service,School,Q3,December,Illinois,Champaign,7.68
Service,School,Q4,January,California,San Francisco,8.23
Service,School,Q1,February,Illinois,Champaign,8.81
Service,School,Q3,March,California,San Francisco,12.23
Service,School,Q4,July,Illinois,Champaign,12.71
Service,School,Q1,August,California,San Francisco,16.13
Service,School,Q3,October,Illinois,Champaign,16.56
Residential,Library,Q4,October,Illinois,Champaign,18.87
Residential,Library,Q1,November,California,San Francisco,19.36
Residential,Library,Q3,December,Illinois,Champaign,20.53
Residential,Library,Q4,January,California,San Francisco,17.86
Residential,Library,Q1,February,Illinois,Champaign,22.55
Residential,Library,Q3,March,California,San Francisco,21.98
Residential,Library,Q4,July,Illinois,Champaign,34.65
Residential,Library,Q1,August,California,San Francisco,34.93
Residential,Library,Q3,October,Illinois,Champaign,36.85
Service,Hospital,Q4,October,Illinois,Champaign,40.57
Service,Hospital,Q1,November,California,San Francisco,41.84
Service,Hospital,Q3,December,Illinois,Champaign,42.01
Service,Hospital,Q4,January,California,San Francisco,40.82
Service,Hospital,Q1,February,Illinois,Champaign,44.99
Service,Hospital,Q3,March,California,San Francisco,43.44
Service,Hospital,Q4,July,Illinois,Champaign,48.68
Service,Hospital,Q1,August,California,San Francisco,50.78
Service,Hospital,Q3,October,Illinois,Champaign,51.18
Residential,Apartment,Q4,October,Illinois,Champaign,52.86
Residential,Apartment,Q1,November,California,San Francisco,50.89
Residential,Apartment,Q3,December,Illinois,Champaign,52.91
Residential,Apartment,Q4,January,California,San Francisco,55.9
Residential,Apartment,Q1,February,Illinois,Champaign,56.22
Residential,Apartment,Q3,March,California,San Francisco,55.36
Residential,Apartment,Q4,July,Illinois,Champaign,59.39
Residential,Apartment,Q1,August,California,San Francisco,60.34
Residential,Apartment,Q3,October,Illinois,Champaign,61.3
Service,House,Q4,October,Illinois,Champaign,60.12
Service,House,Q1,November,California,San Francisco,64.03
Service,House,Q3,December,Illinois,Champaign,65.1
Service,House,Q4,January,California,San Francisco,67.6
Service,House,Q1,February,Illinois,Champaign,71.04
Service,House,Q3,March,California,San Francisco,72.99
Service,House,Q4,July,Illinois,Champaign,74.54
Service,House,Q1,August,California,San Francisco,78.22
Service,House,Q3,October,Illinois,Champaign,80.89
Residential,Hotel,Q4,October,Illinois,Champaign,82.09
Residential,Hotel,Q1,November,California,San Francisco,83.7
Residential,Hotel,Q3,December,Illinois,Champaign,87.15
Residential,Hotel,Q4,January,California,San Francisco,88.72
Residential,Hotel,Q1,February,Illinois,Champaign,92.51
Residential,Hotel,Q3,March,California,San Francisco,95.71
Residential,Hotel,Q4,July,Illinois,Champaign,98.4
Residential,Hotel,Q1,August,California,San Francisco,98.34
Residential,Hotel,Q3,October,Illinois,Champaign,98.9
