State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Berkeley,2022,Water,Surface water,1.02
California,Berkeley,2022,Soil,Chemical,3.57
California,Berkeley,2022,Water,Oxygen-depletion,4.38
California,Berkeley,2022,Soil,Groundwater,10.67
California,Berkeley,2022,Water,Inorganic Fertilizers,15.49
California,Berkeley,2022,Soil,Industrial,22.56
California,Berkeley,2022,Water,Solid Waste,22.99
California,Berkeley,2022,Soil,Inferior Irrigation,-71.62
California,Berkeley,2022,Water,Urban Activities,-98.98
California,Berkeley,2022,Soil,Surface water,32.83
Michigan,Malibu,2021,Water,Surface water,-93.18
Michigan,Malibu,2021,Soil,Chemical,36.39
Michigan,Malibu,2021,Water,Oxygen-depletion,-89.26
Michigan,Malibu,2021,Soil,Groundwater,40.21
Michigan,Malibu,2021,Water,Inorganic Fertilizers,40.46
Michigan,Malibu,2021,Soil,Industrial,41.62
Michigan,Malibu,2021,Water,Solid Waste,43.02
Michigan,Malibu,2021,Soil,Inferior Irrigation,44.17
Michigan,Malibu,2021,Water,Urban Activities,40.01
Michigan,Malibu,2021,Soil,Surface water,-86.23
Nevada,Port Huron,2015,Water,Surface water,-81.72
Nevada,Port Huron,2015,Soil,Chemical,-89.72
Nevada,Port Huron,2015,Water,Oxygen-depletion,-73.94
Nevada,Port Huron,2015,Soil,Groundwater,-72.15
Nevada,Port Huron,2015,Water,Inorganic Fertilizers,-73.99
Nevada,Port Huron,2015,Soil,Industrial,-70.02
Nevada,Port Huron,2015,Water,Solid Waste,-69.43
Nevada,Port Huron,2015,Soil,Inferior Irrigation,60.55
Nevada,Port Huron,2015,Water,Urban Activities,58.78
Nevada,Port Huron,2015,Soil,Surface water,-70.46
California,Detroit,2022,Water,Surface water,63.46
California,Detroit,2022,Soil,Chemical,64.98
California,Detroit,2022,Water,Oxygen-depletion,-63.5
California,Detroit,2022,Soil,Groundwater,-65.95
California,Detroit,2022,Water,Inorganic Fertilizers,-61.75
California,Detroit,2022,Soil,Industrial,-60.95
California,Detroit,2022,Water,Solid Waste,68.88
California,Detroit,2022,Soil,Inferior Irrigation,68.46
California,Detroit,2022,Water,Urban Activities,71.86
California,Detroit,2022,Soil,Surface water,72.47
Michigan,Reno,2021,Water,Surface water,73.78
Michigan,Reno,2021,Soil,Chemical,-54.36
Michigan,Reno,2021,Water,Oxygen-depletion,75.61
Michigan,Reno,2021,Soil,Groundwater,68.34
Michigan,Reno,2021,Water,Inorganic Fertilizers,-50.56
Michigan,Reno,2021,Soil,Industrial,86.65
Michigan,Reno,2021,Water,Solid Waste,87.46
Michigan,Reno,2021,Soil,Inferior Irrigation,86.75
Michigan,Reno,2021,Water,Urban Activities,-39.61
Michigan,Reno,2021,Soil,Surface water,90.06
Nevada,Boulder City,2015,Water,Surface water,-37.42
Nevada,Boulder City,2015,Soil,Chemical,-37.66
Nevada,Boulder City,2015,Water,Oxygen-depletion,95.34
Nevada,Boulder City,2015,Soil,Groundwater,96.46
Nevada,Boulder City,2015,Water,Inorganic Fertilizers,-30.44
Nevada,Boulder City,2015,Soil,Industrial,-30.71
Nevada,Boulder City,2015,Water,Solid Waste,99.11
Nevada,Boulder City,2015,Soil,Inferior Irrigation,98.51
Nevada,Boulder City,2015,Water,Urban Activities,-25.27
Nevada,Boulder City,2015,Soil,Surface water,-23.77
California,Las Vegas,2022,Water,Surface water,-22.1
California,Las Vegas,2022,Soil,Chemical,-20.62
California,Las Vegas,2022,Water,Oxygen-depletion,-17.08
California,Las Vegas,2022,Soil,Groundwater,-14.55
California,Las Vegas,2022,Water,Inorganic Fertilizers,-13.07
California,Las Vegas,2022,Soil,Industrial,-12.19
California,Las Vegas,2022,Water,Solid Waste,-11.29
California,Las Vegas,2022,Soil,Inferior Irrigation,-8.71
California,Las Vegas,2022,Water,Urban Activities,-3.89
California,Las Vegas,2022,Soil,Surface water,-2.37
