Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Cereals,Oats,516.86
Import,2021,Beverage,Rice,264.89
Import,2021,Dairy,Soda,523.02
Import,2021,Cereals,Juice,140.22
Import,2021,Beverage,Yoghurt,19.14
Import,2021,Dairy,Milk,286.73
Import,2021,Cereals,Butter,681.43
Import,2021,Beverage,Oats,300.6
Import,2021,Dairy,Rice,173.37
Import,2017,Cereals,Oats,946.15
Import,2017,Beverage,Rice,947.3
Import,2017,Dairy,Soda,823.26
Import,2017,Cereals,Juice,954.04
Import,2017,Beverage,Yoghurt,827.35
Import,2017,Dairy,Milk,573.49
Import,2017,Cereals,Butter,190.63
Import,2017,Beverage,Oats,705.01
Import,2017,Dairy,Rice,578.3
Import,2019,Cereals,Oats,66.07
Import,2019,Beverage,Rice,204.85
Import,2019,Dairy,Soda,205.95
Import,2019,Cereals,Juice,591.29
Import,2019,Beverage,Yoghurt,336.22
Import,2019,Dairy,Milk,337.89
Import,2019,Cereals,Butter,218.04
Import,2019,Beverage,Oats,605.64
Import,2019,Dairy,Rice,991.36
Import,2021,Cereals,Oats,865.5
Import,2021,Beverage,Rice,610.93
Import,2021,Dairy,Soda,99.91
Import,2021,Cereals,Juice,101.21
Import,2021,Beverage,Yoghurt,613.03
Import,2021,Dairy,Milk,493.4
Import,2021,Cereals,Butter,496.99
Import,2021,Beverage,Oats,240.29
Import,2021,Dairy,Rice,504.21
