Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Illinois,Champaign,Temperature,0-10,2.14
2015,Illinois,Champaign,Humidity,21-30,6.25
2015,Illinois,Champaign,Temperature,Medium,7.09
2015,Illinois,Champaign,Humidity,High,7.03
2021,Minnesota,Springfield,Temperature,0-10,9.96
2021,Minnesota,Springfield,Humidity,21-30,9.11
2021,Minnesota,Springfield,Temperature,Medium,11.7
2021,Minnesota,Springfield,Humidity,High,16.59
2015,Illinois,Minneapolis,Temperature,0-10,17.4
2015,Illinois,Minneapolis,Humidity,21-30,18.15
2015,Illinois,Minneapolis,Temperature,Medium,19.98
2015,Illinois,Minneapolis,Humidity,High,20.09
2021,Minnesota,Hastings,Temperature,0-10,21.71
2021,Minnesota,Hastings,Humidity,21-30,21.75
2021,Minnesota,Hastings,Temperature,Medium,23.3
2021,Minnesota,Hastings,Humidity,High,23.48
