Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2022,Q3,Cereals,Wheat,128.38
Import,2022,Q3,Dairy,Seeds,265.0
Import,2022,Q3,Cereals,Oats,780.06
Import,2022,Q3,Dairy,Cheese,279.2
Import,2022,Q3,Cereals,Yoghurt,665.48
Import,2022,Q3,Dairy,Cream,539.61
Import,2016,Q3,Cereals,Wheat,668.33
Import,2016,Q3,Dairy,Seeds,814.48
Import,2016,Q3,Cereals,Oats,690.88
Import,2016,Q3,Dairy,Cheese,179.06
Import,2016,Q3,Cereals,Yoghurt,962.52
Import,2016,Q3,Dairy,Cream,337.58
Import,2022,Q3,Cereals,Wheat,595.02
Import,2022,Q3,Dairy,Seeds,467.17
Import,2022,Q3,Cereals,Oats,863.13
Import,2022,Q3,Dairy,Cheese,485.87
Import,2022,Q3,Cereals,Yoghurt,615.92
Import,2022,Q3,Dairy,Cream,749.75
Import,2016,Q3,Cereals,Wheat,366.05
Import,2016,Q3,Dairy,Seeds,497.96
Import,2016,Q3,Cereals,Oats,113.09
Import,2016,Q3,Dairy,Cheese,117.68
Import,2016,Q3,Cereals,Yoghurt,375.79
Import,2016,Q3,Dairy,Cream,380.21
