Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q4,October,Illinois,Springfield,2.65
Residential,Hotel,Q2,November,Massachusetts,Boston,6.24
Residential,Hotel,Q4,April,Illinois,Cambridge,7.82
Residential,Hotel,Q2,May,Massachusetts,Springfield,10.94
Residential,Hotel,Q4,June,Illinois,Boston,11.35
Residential,Hotel,Q2,October,Massachusetts,Cambridge,12.54
Culture,House,Q4,October,Illinois,Springfield,14.19
Culture,House,Q2,November,Massachusetts,Boston,15.48
Culture,House,Q4,April,Illinois,Cambridge,21.24
Culture,House,Q2,May,Massachusetts,Springfield,22.62
Culture,House,Q4,June,Illinois,Boston,24.29
Culture,House,Q2,October,Massachusetts,Cambridge,24.26
Service,Apartment,Q4,October,Illinois,Springfield,26.36
Service,Apartment,Q2,November,Massachusetts,Boston,33.82
Service,Apartment,Q4,April,Illinois,Cambridge,34.11
Service,Apartment,Q2,May,Massachusetts,Springfield,34.64
Service,Apartment,Q4,June,Illinois,Boston,41.82
Service,Apartment,Q2,October,Massachusetts,Cambridge,42.14
Residential,Theatre,Q4,October,Illinois,Springfield,42.24
Residential,Theatre,Q2,November,Massachusetts,Boston,44.5
Residential,Theatre,Q4,April,Illinois,Cambridge,45.66
Residential,Theatre,Q2,May,Massachusetts,Springfield,50.77
Residential,Theatre,Q4,June,Illinois,Boston,53.0
Residential,Theatre,Q2,October,Massachusetts,Cambridge,53.79
Culture,Concert,Q4,October,Illinois,Springfield,56.77
Culture,Concert,Q2,November,Massachusetts,Boston,57.12
Culture,Concert,Q4,April,Illinois,Cambridge,60.81
Culture,Concert,Q2,May,Massachusetts,Springfield,64.22
Culture,Concert,Q4,June,Illinois,Boston,66.77
Culture,Concert,Q2,October,Massachusetts,Cambridge,69.01
Service,Administration,Q4,October,Illinois,Springfield,70.72
Service,Administration,Q2,November,Massachusetts,Boston,71.93
Service,Administration,Q4,April,Illinois,Cambridge,73.78
Service,Administration,Q2,May,Massachusetts,Springfield,74.78
Service,Administration,Q4,June,Illinois,Boston,73.77
Service,Administration,Q2,October,Massachusetts,Cambridge,80.2
Residential,Library,Q4,October,Illinois,Springfield,84.09
Residential,Library,Q2,November,Massachusetts,Boston,84.46
Residential,Library,Q4,April,Illinois,Cambridge,86.26
Residential,Library,Q2,May,Massachusetts,Springfield,90.66
Residential,Library,Q4,June,Illinois,Boston,96.06
Residential,Library,Q2,October,Massachusetts,Cambridge,97.65
