Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q4,December,Michigan,Detroit,2.02
Service,Administration,Q2,October,Michigan,Detroit,3.55
Service,Administration,Q3,November,Michigan,Detroit,4.84
Service,Administration,Q4,May,Michigan,Detroit,6.75
Service,Administration,Q2,April,Michigan,Detroit,8.9
Service,Administration,Q3,September,Michigan,Detroit,17.35
Service,Administration,Q4,August,Michigan,Detroit,18.41
Service,Administration,Q2,July,Michigan,Detroit,19.62
Service,Administration,Q3,December,Michigan,Detroit,21.61
Culture,Library,Q4,December,Michigan,Detroit,22.51
Culture,Library,Q2,October,Michigan,Detroit,25.72
Culture,Library,Q3,November,Michigan,Detroit,25.1
Culture,Library,Q4,May,Michigan,Detroit,27.9
Culture,Library,Q2,April,Michigan,Detroit,28.49
Culture,Library,Q3,September,Michigan,Detroit,27.26
Culture,Library,Q4,August,Michigan,Detroit,30.28
Culture,Library,Q2,July,Michigan,Detroit,31.51
Culture,Library,Q3,December,Michigan,Detroit,32.13
Production,Hospital,Q4,December,Michigan,Detroit,33.38
Production,Hospital,Q2,October,Michigan,Detroit,37.02
Production,Hospital,Q3,November,Michigan,Detroit,39.38
Production,Hospital,Q4,May,Michigan,Detroit,42.58
Production,Hospital,Q2,April,Michigan,Detroit,45.24
Production,Hospital,Q3,September,Michigan,Detroit,46.61
Production,Hospital,Q4,August,Michigan,Detroit,47.6
Production,Hospital,Q2,July,Michigan,Detroit,50.47
Production,Hospital,Q3,December,Michigan,Detroit,51.22
Service,Concert,Q4,December,Michigan,Detroit,53.63
Service,Concert,Q2,October,Michigan,Detroit,54.57
Service,Concert,Q3,November,Michigan,Detroit,55.89
Service,Concert,Q4,May,Michigan,Detroit,55.52
Service,Concert,Q2,April,Michigan,Detroit,60.62
Service,Concert,Q3,September,Michigan,Detroit,61.81
Service,Concert,Q4,August,Michigan,Detroit,0.09
Service,Concert,Q2,July,Michigan,Detroit,64.2
Service,Concert,Q3,December,Michigan,Detroit,67.97
Culture,Theatre,Q4,December,Michigan,Detroit,68.46
Culture,Theatre,Q2,October,Michigan,Detroit,69.48
Culture,Theatre,Q3,November,Michigan,Detroit,67.5
Culture,Theatre,Q4,May,Michigan,Detroit,68.59
Culture,Theatre,Q2,April,Michigan,Detroit,72.71
Culture,Theatre,Q3,September,Michigan,Detroit,72.97
Culture,Theatre,Q4,August,Michigan,Detroit,74.02
Culture,Theatre,Q2,July,Michigan,Detroit,91.37
Culture,Theatre,Q3,December,Michigan,Detroit,77.17
Production,Factory,Q4,December,Michigan,Detroit,78.05
Production,Factory,Q2,October,Michigan,Detroit,78.96
Production,Factory,Q3,November,Michigan,Detroit,82.65
Production,Factory,Q4,May,Michigan,Detroit,83.22
Production,Factory,Q2,April,Michigan,Detroit,84.06
Production,Factory,Q3,September,Michigan,Detroit,86.77
Production,Factory,Q4,August,Michigan,Detroit,89.58
Production,Factory,Q2,July,Michigan,Detroit,90.1
Production,Factory,Q3,December,Michigan,Detroit,90.71
Service,Workshop,Q4,December,Michigan,Detroit,92.42
Service,Workshop,Q2,October,Michigan,Detroit,93.59
Service,Workshop,Q3,November,Michigan,Detroit,94.55
Service,Workshop,Q4,May,Michigan,Detroit,94.04
Service,Workshop,Q2,April,Michigan,Detroit,96.64
Service,Workshop,Q3,September,Michigan,Detroit,91.18
Service,Workshop,Q4,August,Michigan,Detroit,98.53
Service,Workshop,Q2,July,Michigan,Detroit,99.99
Service,Workshop,Q3,December,Michigan,Detroit,99.3
