Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Beverage,Soda,384.17
Import,2016,Meat,Tea,512.3
Import,2016,Beverage,Coffee,907.17
Import,2016,Meat,Lamb,781.85
Import,2016,Beverage,Pork,397.63
Import,2016,Meat,Soda,527.67
Import,2015,Beverage,Soda,150.48
Import,2015,Meat,Tea,153.08
Import,2015,Beverage,Coffee,679.51
Import,2015,Meat,Lamb,807.53
Import,2015,Beverage,Pork,172.88
Import,2015,Meat,Soda,689.71
Import,2022,Beverage,Soda,952.22
Import,2022,Meat,Tea,187.25
Import,2022,Beverage,Coffee,326.93
Import,2022,Meat,Lamb,966.97
Import,2022,Beverage,Pork,966.18
Import,2022,Meat,Soda,971.77
Import,2016,Beverage,Soda,974.35
Import,2016,Meat,Tea,206.88
Import,2016,Beverage,Coffee,341.69
Import,2016,Meat,Lamb,728.47
Import,2016,Beverage,Pork,360.16
Import,2016,Meat,Soda,747.15
