Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,June,California,San Francisco,1.38
Production,Workshop,Q4,May,California,Los-Angeles,2.05
Production,Workshop,Q3,November,California,San Francisco,3.84
Production,Workshop,Q2,October,California,Los-Angeles,2.83
Production,Workshop,Q4,August,California,San Francisco,6.23
Production,Workshop,Q3,September,California,Los-Angeles,7.15
Production,Workshop,Q2,July,California,San Francisco,11.68
Production,Workshop,Q4,June,California,Los-Angeles,13.42
Production,Workshop,Q3,May,California,San Francisco,14.93
Culture,Factory,Q2,June,California,San Francisco,16.13
Culture,Factory,Q4,May,California,Los-Angeles,22.85
Culture,Factory,Q3,November,California,San Francisco,24.16
Culture,Factory,Q2,October,California,Los-Angeles,24.8
Culture,Factory,Q4,August,California,San Francisco,26.6
Culture,Factory,Q3,September,California,Los-Angeles,26.59
Culture,Factory,Q2,July,California,San Francisco,29.72
Culture,Factory,Q4,June,California,Los-Angeles,30.54
Culture,Factory,Q3,May,California,San Francisco,31.33
Production,Concert,Q2,June,California,San Francisco,29.01
Production,Concert,Q4,May,California,Los-Angeles,33.77
Production,Concert,Q3,November,California,San Francisco,34.82
Production,Concert,Q2,October,California,Los-Angeles,35.87
Production,Concert,Q4,August,California,San Francisco,37.83
Production,Concert,Q3,September,California,Los-Angeles,39.08
Production,Concert,Q2,July,California,San Francisco,41.62
Production,Concert,Q4,June,California,Los-Angeles,43.14
Production,Concert,Q3,May,California,San Francisco,46.37
Culture,Theatre,Q2,June,California,San Francisco,47.78
Culture,Theatre,Q4,May,California,Los-Angeles,47.55
Culture,Theatre,Q3,November,California,San Francisco,47.28
Culture,Theatre,Q2,October,California,Los-Angeles,55.28
Culture,Theatre,Q4,August,California,San Francisco,59.77
Culture,Theatre,Q3,September,California,Los-Angeles,67.07
Culture,Theatre,Q2,July,California,San Francisco,72.46
Culture,Theatre,Q4,June,California,Los-Angeles,74.34
Culture,Theatre,Q3,May,California,San Francisco,80.0
Production,Museum,Q2,June,California,San Francisco,82.35
Production,Museum,Q4,May,California,Los-Angeles,84.03
Production,Museum,Q3,November,California,San Francisco,86.86
Production,Museum,Q2,October,California,Los-Angeles,87.63
Production,Museum,Q4,August,California,San Francisco,89.69
Production,Museum,Q3,September,California,Los-Angeles,90.98
Production,Museum,Q2,July,California,San Francisco,92.89
Production,Museum,Q4,June,California,Los-Angeles,96.01
Production,Museum,Q3,May,California,San Francisco,97.74
