Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q4,October,California,Malibu,6.87
Residential,Apartment,Q3,December,California,Malibu,7.16
Residential,Apartment,Q2,September,California,Malibu,8.57
Residential,Apartment,Q4,July,California,Malibu,9.29
Residential,Apartment,Q3,June,California,Malibu,8.5
Residential,Apartment,Q2,May,California,Malibu,8.94
Production,House,Q4,October,California,Malibu,11.82
Production,House,Q3,December,California,Malibu,15.45
Production,House,Q2,September,California,Malibu,19.32
Production,House,Q4,July,California,Malibu,22.4
Production,House,Q3,June,California,Malibu,23.35
Production,House,Q2,May,California,Malibu,23.7
Culture,Hotel,Q4,October,California,Malibu,23.76
Culture,Hotel,Q3,December,California,Malibu,26.6
Culture,Hotel,Q2,September,California,Malibu,27.83
Culture,Hotel,Q4,July,California,Malibu,29.34
Culture,Hotel,Q3,June,California,Malibu,31.17
Culture,Hotel,Q2,May,California,Malibu,34.65
Residential,Workshop,Q4,October,California,Malibu,35.87
Residential,Workshop,Q3,December,California,Malibu,37.4
Residential,Workshop,Q2,September,California,Malibu,42.65
Residential,Workshop,Q4,July,California,Malibu,46.95
Residential,Workshop,Q3,June,California,Malibu,48.33
Residential,Workshop,Q2,May,California,Malibu,50.0
Production,Factory,Q4,October,California,Malibu,51.53
Production,Factory,Q3,December,California,Malibu,55.42
Production,Factory,Q2,September,California,Malibu,56.6
Production,Factory,Q4,July,California,Malibu,58.62
Production,Factory,Q3,June,California,Malibu,59.3
Production,Factory,Q2,May,California,Malibu,60.65
Culture,Concert,Q4,October,California,Malibu,58.99
Culture,Concert,Q3,December,California,Malibu,61.33
Culture,Concert,Q2,September,California,Malibu,63.75
Culture,Concert,Q4,July,California,Malibu,70.51
Culture,Concert,Q3,June,California,Malibu,75.51
Culture,Concert,Q2,May,California,Malibu,76.4
Residential,Theatre,Q4,October,California,Malibu,81.08
Residential,Theatre,Q3,December,California,Malibu,82.79
Residential,Theatre,Q2,September,California,Malibu,84.85
Residential,Theatre,Q4,July,California,Malibu,88.69
Residential,Theatre,Q3,June,California,Malibu,91.68
Residential,Theatre,Q2,May,California,Malibu,98.7
