Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q2,April,Minnesota,Minneapolis,0.75
Service,Administration,Q1,May,Minnesota,Hastings,1.98
Service,Administration,Q4,February,Minnesota,Minneapolis,2.81
Service,Administration,Q2,March,Minnesota,Hastings,3.56
Service,Administration,Q1,October,Minnesota,Minneapolis,5.28
Service,Administration,Q4,December,Minnesota,Hastings,13.11
Service,Administration,Q2,November,Minnesota,Minneapolis,15.62
Service,Administration,Q1,April,Minnesota,Hastings,16.04
Service,Administration,Q4,May,Minnesota,Minneapolis,21.88
Residential,School,Q2,April,Minnesota,Minneapolis,25.46
Residential,School,Q1,May,Minnesota,Hastings,27.16
Residential,School,Q4,February,Minnesota,Minneapolis,28.77
Residential,School,Q2,March,Minnesota,Hastings,30.21
Residential,School,Q1,October,Minnesota,Minneapolis,31.91
Residential,School,Q4,December,Minnesota,Hastings,37.52
Residential,School,Q2,November,Minnesota,Minneapolis,38.85
Residential,School,Q1,April,Minnesota,Hastings,45.08
Residential,School,Q4,May,Minnesota,Minneapolis,47.3
Service,House,Q2,April,Minnesota,Minneapolis,50.72
Service,House,Q1,May,Minnesota,Hastings,53.42
Service,House,Q4,February,Minnesota,Minneapolis,54.47
Service,House,Q2,March,Minnesota,Hastings,55.64
Service,House,Q1,October,Minnesota,Minneapolis,60.82
Service,House,Q4,December,Minnesota,Hastings,60.6
Service,House,Q2,November,Minnesota,Minneapolis,0.23
Service,House,Q1,April,Minnesota,Hastings,64.24
Service,House,Q4,May,Minnesota,Minneapolis,67.78
Residential,Hotel,Q2,April,Minnesota,Minneapolis,68.0
Residential,Hotel,Q1,May,Minnesota,Hastings,72.47
Residential,Hotel,Q4,February,Minnesota,Minneapolis,79.72
Residential,Hotel,Q2,March,Minnesota,Hastings,79.22
Residential,Hotel,Q1,October,Minnesota,Minneapolis,84.26
Residential,Hotel,Q4,December,Minnesota,Hastings,85.13
Residential,Hotel,Q2,November,Minnesota,Minneapolis,86.12
Residential,Hotel,Q1,April,Minnesota,Hastings,87.38
Residential,Hotel,Q4,May,Minnesota,Minneapolis,97.56
