State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2017,Water,Oxygen-depletion,10.33
Minnesota,Minneapolis,2017,Air,Chemical,12.18
Minnesota,Minneapolis,2017,Water,Groundwater,13.58
Minnesota,Minneapolis,2017,Air,Surface water,17.15
Minnesota,Minneapolis,2017,Water,Noise,19.33
Minnesota,Minneapolis,2017,Air,Thermal,22.45
Minnesota,Minneapolis,2017,Water,Light,24.93
Minnesota,Minneapolis,2017,Air,Oxygen-depletion,29.43
Florida,Hastings,2021,Water,Oxygen-depletion,-96.42
Florida,Hastings,2021,Air,Chemical,-94.32
Florida,Hastings,2021,Water,Groundwater,-93.96
Florida,Hastings,2021,Air,Surface water,-92.31
Florida,Hastings,2021,Water,Noise,39.28
Florida,Hastings,2021,Air,Thermal,45.57
Florida,Hastings,2021,Water,Light,47.79
Florida,Hastings,2021,Air,Oxygen-depletion,48.61
Nevada,Rochester,2017,Water,Oxygen-depletion,49.29
Nevada,Rochester,2017,Air,Chemical,-78.53
Nevada,Rochester,2017,Water,Groundwater,47.23
Nevada,Rochester,2017,Air,Surface water,-78.49
Nevada,Rochester,2017,Water,Noise,-81.23
Nevada,Rochester,2017,Air,Thermal,-73.31
Nevada,Rochester,2017,Water,Light,-72.13
Nevada,Rochester,2017,Air,Oxygen-depletion,56.81
Minnesota,Tampa,2021,Water,Oxygen-depletion,56.73
Minnesota,Tampa,2021,Air,Chemical,60.47
Minnesota,Tampa,2021,Water,Groundwater,-63.94
Minnesota,Tampa,2021,Air,Surface water,-62.11
Minnesota,Tampa,2021,Water,Noise,66.45
Minnesota,Tampa,2021,Air,Thermal,71.69
Minnesota,Tampa,2021,Water,Light,75.69
Minnesota,Tampa,2021,Air,Oxygen-depletion,75.32
Florida,Fort Lauderdale,2017,Water,Oxygen-depletion,77.24
Florida,Fort Lauderdale,2017,Air,Chemical,-53.68
Florida,Fort Lauderdale,2017,Water,Groundwater,79.84
Florida,Fort Lauderdale,2017,Air,Surface water,80.86
Florida,Fort Lauderdale,2017,Water,Noise,-47.17
Florida,Fort Lauderdale,2017,Air,Thermal,-46.5
Florida,Fort Lauderdale,2017,Water,Light,83.43
Florida,Fort Lauderdale,2017,Air,Oxygen-depletion,83.91
Nevada,Las Vegas,2021,Water,Oxygen-depletion,-45.44
Nevada,Las Vegas,2021,Air,Chemical,78.93
Nevada,Las Vegas,2021,Water,Groundwater,-41.99
Nevada,Las Vegas,2021,Air,Surface water,89.87
Nevada,Las Vegas,2021,Water,Noise,90.29
Nevada,Las Vegas,2021,Air,Thermal,92.22
Nevada,Las Vegas,2021,Water,Light,93.33
Nevada,Las Vegas,2021,Air,Oxygen-depletion,94.02
Minnesota,Boulder City,2017,Water,Oxygen-depletion,-36.23
Minnesota,Boulder City,2017,Air,Chemical,-30.58
Minnesota,Boulder City,2017,Water,Groundwater,-29.61
Minnesota,Boulder City,2017,Air,Surface water,-27.14
Minnesota,Boulder City,2017,Water,Noise,-27.12
Minnesota,Boulder City,2017,Air,Thermal,-22.03
Minnesota,Boulder City,2017,Water,Light,-4.91
Minnesota,Boulder City,2017,Air,Oxygen-depletion,-14.3
Florida,Reno,2021,Water,Oxygen-depletion,-13.03
Florida,Reno,2021,Air,Chemical,-14.28
Florida,Reno,2021,Water,Groundwater,-9.6
Florida,Reno,2021,Air,Surface water,-6.47
Florida,Reno,2021,Water,Noise,-4.86
Florida,Reno,2021,Air,Thermal,-3.71
Florida,Reno,2021,Water,Light,-2.98
Florida,Reno,2021,Air,Oxygen-depletion,-1.72
