Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2019,Q1,Beverage,Soda,385.01
Import,2019,Q1,Dairy,Juice,520.97
Import,2019,Q1,Beverage,Coffee,139.65
Import,2019,Q1,Dairy,Butter,12.69
Import,2019,Q1,Beverage,Yoghurt,913.67
Import,2019,Q1,Dairy,Cheese,785.38
Import,2017,Q1,Beverage,Soda,658.74
Import,2017,Q1,Dairy,Juice,788.42
Import,2017,Q1,Beverage,Coffee,795.78
Import,2017,Q1,Dairy,Butter,797.53
Import,2017,Q1,Beverage,Yoghurt,927.4
Import,2017,Q1,Dairy,Cheese,929.67
Import,2015,Q1,Beverage,Soda,425.7
Import,2015,Q1,Dairy,Juice,812.76
Import,2015,Q1,Beverage,Coffee,172.06
Import,2015,Q1,Dairy,Butter,430.72
Import,2015,Q1,Beverage,Yoghurt,179.11
Import,2015,Q1,Dairy,Cheese,568.32
Import,2019,Q1,Beverage,Soda,571.4
Import,2019,Q1,Dairy,Juice,317.05
Import,2019,Q1,Beverage,Coffee,61.24
Import,2019,Q1,Dairy,Butter,703.1
Import,2019,Q1,Beverage,Yoghurt,63.14
Import,2019,Q1,Dairy,Cheese,197.62
Import,2017,Q1,Beverage,Soda,972.7
Import,2017,Q1,Dairy,Juice,77.6
Import,2017,Q1,Beverage,Coffee,464.31
Import,2017,Q1,Dairy,Butter,865.68
Import,2017,Q1,Beverage,Yoghurt,869.48
Import,2017,Q1,Dairy,Cheese,889.29
