Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Michigan,Detroit,Humidity,High,1.2
2017,Michigan,Detroit,Wind,Medium,2.24
2017,Michigan,Detroit,Humidity,Low,2.74
2017,Michigan,Detroit,Wind,Calm,4.09
2017,Michigan,Detroit,Humidity,Breeze,4.3
2017,Michigan,Detroit,Wind,Storm,6.64
2020,Florida,Port Huron,Humidity,High,6.05
2020,Florida,Port Huron,Wind,Medium,8.91
2020,Florida,Port Huron,Humidity,Low,9.15
2020,Florida,Port Huron,Wind,Calm,10.1
2020,Florida,Port Huron,Humidity,Breeze,6.33
2020,Florida,Port Huron,Wind,Storm,7.69
2015,California,Flint,Humidity,High,13.04
2015,California,Flint,Wind,Medium,14.48
2015,California,Flint,Humidity,Low,13.56
2015,California,Flint,Wind,Calm,16.61
2015,California,Flint,Humidity,Breeze,17.11
2015,California,Flint,Wind,Storm,18.55
2017,Michigan,Tampa,Humidity,High,18.95
2017,Michigan,Tampa,Wind,Medium,20.55
2017,Michigan,Tampa,Humidity,Low,21.8
2017,Michigan,Tampa,Wind,Calm,21.86
2017,Michigan,Tampa,Humidity,Breeze,18.29
2017,Michigan,Tampa,Wind,Storm,24.79
2020,Florida,Fort Lauderdale,Humidity,High,23.02
2020,Florida,Fort Lauderdale,Wind,Medium,25.71
2020,Florida,Fort Lauderdale,Humidity,Low,27.85
2020,Florida,Fort Lauderdale,Wind,Calm,27.92
2020,Florida,Fort Lauderdale,Humidity,Breeze,20.92
2020,Florida,Fort Lauderdale,Wind,Storm,25.12
2015,California,Malibu,Humidity,High,25.98
2015,California,Malibu,Wind,Medium,2.49
2015,California,Malibu,Humidity,Low,9.67
2015,California,Malibu,Wind,Calm,10.83
2015,California,Malibu,Humidity,Breeze,12.27
2015,California,Malibu,Wind,Storm,1.12
2017,Michigan,San Francisco,Humidity,High,2.37
2017,Michigan,San Francisco,Wind,Medium,17.62
2017,Michigan,San Francisco,Humidity,Low,17.23
2017,Michigan,San Francisco,Wind,Calm,6.2
2017,Michigan,San Francisco,Humidity,Breeze,19.66
2017,Michigan,San Francisco,Wind,Storm,19.53
2020,Florida,Berkeley,Humidity,High,19.39
2020,Florida,Berkeley,Wind,Medium,7.39
2020,Florida,Berkeley,Humidity,Low,20.05
2020,Florida,Berkeley,Wind,Calm,20.16
2020,Florida,Berkeley,Humidity,Breeze,1.56
2020,Florida,Berkeley,Wind,Storm,1.23
