Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q1,March,Oregon,Portland,0.43
Culture,Concert,Q2,January,Oregon,Portland,2.15
Culture,Concert,Q4,June,Oregon,Portland,2.28
Culture,Concert,Q1,April,Oregon,Portland,5.56
Culture,Concert,Q2,May,Oregon,Portland,7.41
Culture,Concert,Q4,October,Oregon,Portland,8.44
Culture,Concert,Q1,November,Oregon,Portland,10.2
Culture,Concert,Q2,March,Oregon,Portland,12.77
Culture,Concert,Q4,January,Oregon,Portland,13.66
Residential,Theatre,Q1,March,Oregon,Portland,16.42
Residential,Theatre,Q2,January,Oregon,Portland,16.97
Residential,Theatre,Q4,June,Oregon,Portland,19.8
Residential,Theatre,Q1,April,Oregon,Portland,21.68
Residential,Theatre,Q2,May,Oregon,Portland,24.66
Residential,Theatre,Q4,October,Oregon,Portland,24.19
Residential,Theatre,Q1,November,Oregon,Portland,24.88
Residential,Theatre,Q2,March,Oregon,Portland,27.2
Residential,Theatre,Q4,January,Oregon,Portland,26.31
Production,Hotel,Q1,March,Oregon,Portland,29.04
Production,Hotel,Q2,January,Oregon,Portland,31.12
Production,Hotel,Q4,June,Oregon,Portland,31.74
Production,Hotel,Q1,April,Oregon,Portland,33.74
Production,Hotel,Q2,May,Oregon,Portland,34.84
Production,Hotel,Q4,October,Oregon,Portland,36.42
Production,Hotel,Q1,November,Oregon,Portland,37.46
Production,Hotel,Q2,March,Oregon,Portland,38.61
Production,Hotel,Q4,January,Oregon,Portland,39.8
Culture,House,Q1,March,Oregon,Portland,40.83
Culture,House,Q2,January,Oregon,Portland,40.01
Culture,House,Q4,June,Oregon,Portland,45.24
Culture,House,Q1,April,Oregon,Portland,46.5
Culture,House,Q2,May,Oregon,Portland,47.8
Culture,House,Q4,October,Oregon,Portland,47.97
Culture,House,Q1,November,Oregon,Portland,48.36
Culture,House,Q2,March,Oregon,Portland,54.62
Culture,House,Q4,January,Oregon,Portland,62.12
Residential,Apartment,Q1,March,Oregon,Portland,63.79
Residential,Apartment,Q2,January,Oregon,Portland,64.74
Residential,Apartment,Q4,June,Oregon,Portland,63.94
Residential,Apartment,Q1,April,Oregon,Portland,0.16
Residential,Apartment,Q2,May,Oregon,Portland,62.1
Residential,Apartment,Q4,October,Oregon,Portland,68.91
Residential,Apartment,Q1,November,Oregon,Portland,68.56
Residential,Apartment,Q2,March,Oregon,Portland,68.53
Residential,Apartment,Q4,January,Oregon,Portland,70.0
Production,Workshop,Q1,March,Oregon,Portland,72.21
Production,Workshop,Q2,January,Oregon,Portland,72.91
Production,Workshop,Q4,June,Oregon,Portland,66.46
Production,Workshop,Q1,April,Oregon,Portland,75.07
Production,Workshop,Q2,May,Oregon,Portland,78.64
Production,Workshop,Q4,October,Oregon,Portland,79.01
Production,Workshop,Q1,November,Oregon,Portland,81.29
Production,Workshop,Q2,March,Oregon,Portland,82.99
Production,Workshop,Q4,January,Oregon,Portland,85.05
Culture,Factory,Q1,March,Oregon,Portland,87.94
Culture,Factory,Q2,January,Oregon,Portland,88.99
Culture,Factory,Q4,June,Oregon,Portland,92.26
Culture,Factory,Q1,April,Oregon,Portland,94.34
Culture,Factory,Q2,May,Oregon,Portland,95.48
Culture,Factory,Q4,October,Oregon,Portland,97.8
Culture,Factory,Q1,November,Oregon,Portland,97.81
Culture,Factory,Q2,March,Oregon,Portland,98.88
Culture,Factory,Q4,January,Oregon,Portland,98.05
