Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Minnesota,Rochester,Humidity,High,0.48
2017,Minnesota,Rochester,Temperature,Low,1.41
2017,Minnesota,Rochester,Humidity,Medium,1.43
2017,Minnesota,Rochester,Temperature,31-40,3.6
2017,Minnesota,Rochester,Humidity,0-10,4.99
2017,Minnesota,Rochester,Temperature,11-20,5.16
2015,Georgia,Minneapolis,Humidity,High,6.61
2015,Georgia,Minneapolis,Temperature,Low,5.06
2015,Georgia,Minneapolis,Humidity,Medium,8.34
2015,Georgia,Minneapolis,Temperature,31-40,9.59
2015,Georgia,Minneapolis,Humidity,0-10,6.87
2015,Georgia,Minneapolis,Temperature,11-20,11.18
2022,Michigan,Hastings,Humidity,High,12.78
2022,Michigan,Hastings,Temperature,Low,12.63
2022,Michigan,Hastings,Humidity,Medium,14.68
2022,Michigan,Hastings,Temperature,31-40,15.69
2022,Michigan,Hastings,Humidity,0-10,15.84
2022,Michigan,Hastings,Temperature,11-20,16.09
2017,Minnesota,Washington,Humidity,High,14.46
2017,Minnesota,Washington,Temperature,Low,19.02
2017,Minnesota,Washington,Humidity,Medium,3.24
2017,Minnesota,Washington,Temperature,31-40,21.9
2017,Minnesota,Washington,Humidity,0-10,21.41
2017,Minnesota,Washington,Temperature,11-20,23.89
2015,Georgia,Columbus,Humidity,High,24.68
2015,Georgia,Columbus,Temperature,Low,25.51
2015,Georgia,Columbus,Humidity,Medium,21.53
2015,Georgia,Columbus,Temperature,31-40,23.31
2015,Georgia,Columbus,Humidity,0-10,22.02
2015,Georgia,Columbus,Temperature,11-20,22.95
2022,Michigan,Albany,Humidity,High,25.03
2022,Michigan,Albany,Temperature,Low,0.93
2022,Michigan,Albany,Humidity,Medium,26.53
2022,Michigan,Albany,Temperature,31-40,0.69
2022,Michigan,Albany,Humidity,0-10,25.29
2022,Michigan,Albany,Temperature,11-20,4.85
2017,Minnesota,Flint,Humidity,High,11.93
2017,Minnesota,Flint,Temperature,Low,11.24
2017,Minnesota,Flint,Humidity,Medium,4.92
2017,Minnesota,Flint,Temperature,31-40,14.28
2017,Minnesota,Flint,Humidity,0-10,15.49
2017,Minnesota,Flint,Temperature,11-20,15.56
2015,Georgia,Port Huron,Humidity,High,15.09
2015,Georgia,Port Huron,Temperature,Low,16.94
2015,Georgia,Port Huron,Humidity,Medium,4.53
2015,Georgia,Port Huron,Temperature,31-40,17.66
2015,Georgia,Port Huron,Humidity,0-10,4.87
2015,Georgia,Port Huron,Temperature,11-20,17.27
2022,Michigan,Detroit,Humidity,High,18.45
2022,Michigan,Detroit,Temperature,Low,6.7
2022,Michigan,Detroit,Humidity,Medium,6.03
2022,Michigan,Detroit,Temperature,31-40,21.09
2022,Michigan,Detroit,Humidity,0-10,23.72
2022,Michigan,Detroit,Temperature,11-20,1.57
