Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,June,Michigan,Flint,1.32
Culture,Concert,Q4,April,Nevada,Port Huron,2.2
Culture,Concert,Q1,May,Michigan,Reno,4.36
Culture,Concert,Q2,December,Nevada,Flint,5.8
Culture,Concert,Q4,October,Michigan,Port Huron,7.14
Culture,Concert,Q1,March,Nevada,Reno,10.12
Culture,Concert,Q2,February,Michigan,Flint,12.57
Culture,Concert,Q4,June,Nevada,Port Huron,13.65
Culture,Concert,Q1,April,Michigan,Reno,14.92
Production,Theatre,Q2,June,Michigan,Flint,17.13
Production,Theatre,Q4,April,Nevada,Port Huron,21.53
Production,Theatre,Q1,May,Michigan,Reno,23.19
Production,Theatre,Q2,December,Nevada,Flint,25.89
Production,Theatre,Q4,October,Michigan,Port Huron,29.83
Production,Theatre,Q1,March,Nevada,Reno,30.39
Production,Theatre,Q2,February,Michigan,Flint,31.36
Production,Theatre,Q4,June,Nevada,Port Huron,32.99
Production,Theatre,Q1,April,Michigan,Reno,34.24
Service,Factory,Q2,June,Michigan,Flint,34.01
Service,Factory,Q4,April,Nevada,Port Huron,35.5
Service,Factory,Q1,May,Michigan,Reno,37.34
Service,Factory,Q2,December,Nevada,Flint,38.54
Service,Factory,Q4,October,Michigan,Port Huron,40.58
Service,Factory,Q1,March,Nevada,Reno,40.66
Service,Factory,Q2,February,Michigan,Flint,44.87
Service,Factory,Q4,June,Nevada,Port Huron,44.06
Service,Factory,Q1,April,Michigan,Reno,48.16
Culture,Workshop,Q2,June,Michigan,Flint,48.75
Culture,Workshop,Q4,April,Nevada,Port Huron,50.78
Culture,Workshop,Q1,May,Michigan,Reno,51.8
Culture,Workshop,Q2,December,Nevada,Flint,53.66
Culture,Workshop,Q4,October,Michigan,Port Huron,53.77
Culture,Workshop,Q1,March,Nevada,Reno,54.24
Culture,Workshop,Q2,February,Michigan,Flint,58.39
Culture,Workshop,Q4,June,Nevada,Port Huron,60.21
Culture,Workshop,Q1,April,Michigan,Reno,61.52
Production,Library,Q2,June,Michigan,Flint,61.95
Production,Library,Q4,April,Nevada,Port Huron,65.24
Production,Library,Q1,May,Michigan,Reno,67.11
Production,Library,Q2,December,Nevada,Flint,68.94
Production,Library,Q4,October,Michigan,Port Huron,69.42
Production,Library,Q1,March,Nevada,Reno,70.52
Production,Library,Q2,February,Michigan,Flint,71.42
Production,Library,Q4,June,Nevada,Port Huron,72.72
Production,Library,Q1,April,Michigan,Reno,68.3
Service,School,Q2,June,Michigan,Flint,75.35
Service,School,Q4,April,Nevada,Port Huron,77.71
Service,School,Q1,May,Michigan,Reno,78.52
Service,School,Q2,December,Nevada,Flint,78.69
Service,School,Q4,October,Michigan,Port Huron,78.27
Service,School,Q1,March,Nevada,Reno,79.31
Service,School,Q2,February,Michigan,Flint,80.21
Service,School,Q4,June,Nevada,Port Huron,83.69
Service,School,Q1,April,Michigan,Reno,85.34
