Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,California,Berkeley,Wind,Breeze,0.78
2018,California,Berkeley,Humidity,Storm,0.96
2018,California,Berkeley,Wind,Calm,0.57
2018,California,Berkeley,Humidity,High,1.72
2018,California,Berkeley,Wind,Medium,4.14
2018,California,Berkeley,Humidity,Breeze,2.99
2021,Oregon,San Francisco,Wind,Breeze,6.57
2021,Oregon,San Francisco,Humidity,Storm,4.56
2021,Oregon,San Francisco,Wind,Calm,8.33
2021,Oregon,San Francisco,Humidity,High,8.12
2021,Oregon,San Francisco,Wind,Medium,10.83
2021,Oregon,San Francisco,Humidity,Breeze,11.92
2017,Maryland,Malibu,Wind,Breeze,11.48
2017,Maryland,Malibu,Humidity,Storm,8.69
2017,Maryland,Malibu,Wind,Calm,14.25
2017,Maryland,Malibu,Humidity,High,15.17
2017,Maryland,Malibu,Wind,Medium,16.75
2017,Maryland,Malibu,Humidity,Breeze,17.26
2018,California,Portland,Wind,Breeze,17.64
2018,California,Portland,Humidity,Storm,18.36
2018,California,Portland,Wind,Calm,20.84
2018,California,Portland,Humidity,High,21.73
2018,California,Portland,Wind,Medium,22.15
2018,California,Portland,Humidity,Breeze,23.43
2021,Oregon,Salem,Wind,Breeze,24.71
2021,Oregon,Salem,Humidity,Storm,25.41
2021,Oregon,Salem,Wind,Calm,21.26
2021,Oregon,Salem,Humidity,High,22.64
2021,Oregon,Salem,Wind,Medium,27.5
2021,Oregon,Salem,Humidity,Breeze,27.1
2017,Maryland,Redmond,Wind,Breeze,1.5
2017,Maryland,Redmond,Humidity,Storm,8.36
2017,Maryland,Redmond,Wind,Calm,8.05
2017,Maryland,Redmond,Humidity,High,10.06
2017,Maryland,Redmond,Wind,Medium,12.81
2017,Maryland,Redmond,Humidity,Breeze,12.12
2018,California,Baltimore,Wind,Breeze,12.37
2018,California,Baltimore,Humidity,Storm,0.15
2018,California,Baltimore,Wind,Calm,13.03
2018,California,Baltimore,Humidity,High,14.39
2018,California,Baltimore,Wind,Medium,14.69
2018,California,Baltimore,Humidity,Breeze,14.05
2021,Oregon,Aberdeen,Wind,Breeze,15.65
2021,Oregon,Aberdeen,Humidity,Storm,15.39
2021,Oregon,Aberdeen,Wind,Calm,18.15
2021,Oregon,Aberdeen,Humidity,High,7.8
2021,Oregon,Aberdeen,Wind,Medium,20.02
2021,Oregon,Aberdeen,Humidity,Breeze,0.65
