State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2019,Air,Light,5.54
Maryland,Baltimore,2019,Soil,Thermal,8.52
Maryland,Baltimore,2019,Water,Noise,13.62
Maryland,Baltimore,2019,Air,Industrial,17.46
Maryland,Baltimore,2019,Soil,Solid Waste,22.95
Maryland,Baltimore,2019,Water,Inorganic Fertilizers,24.83
Maryland,Baltimore,2019,Air,Urban Activities,27.73
Maryland,Baltimore,2019,Soil,Chemical,31.5
Maryland,Baltimore,2019,Water,Groundwater,33.58
Maryland,Baltimore,2019,Air,Surface water,-6.64
Maryland,Baltimore,2019,Soil,Oxygen-depletion,39.14
Maryland,Baltimore,2019,Water,Light,-89.16
Massachusetts,Columbia,2022,Air,Light,-89.44
Massachusetts,Columbia,2022,Soil,Thermal,43.17
Massachusetts,Columbia,2022,Water,Noise,44.62
Massachusetts,Columbia,2022,Air,Industrial,46.86
Massachusetts,Columbia,2022,Soil,Solid Waste,-82.47
Massachusetts,Columbia,2022,Water,Inorganic Fertilizers,48.56
Massachusetts,Columbia,2022,Air,Urban Activities,-80.31
Massachusetts,Columbia,2022,Soil,Chemical,-78.36
Massachusetts,Columbia,2022,Water,Groundwater,-77.2
Massachusetts,Columbia,2022,Air,Surface water,53.69
Massachusetts,Columbia,2022,Soil,Oxygen-depletion,-74.1
Massachusetts,Columbia,2022,Water,Light,53.96
Maryland,Aberdeen,2019,Air,Light,-72.11
Maryland,Aberdeen,2019,Soil,Thermal,57.51
Maryland,Aberdeen,2019,Water,Noise,58.6
Maryland,Aberdeen,2019,Air,Industrial,-68.03
Maryland,Aberdeen,2019,Soil,Solid Waste,62.62
Maryland,Aberdeen,2019,Water,Inorganic Fertilizers,63.92
Maryland,Aberdeen,2019,Air,Urban Activities,64.52
Maryland,Aberdeen,2019,Soil,Chemical,-65.96
Maryland,Aberdeen,2019,Water,Groundwater,66.46
Maryland,Aberdeen,2019,Air,Surface water,67.06
Maryland,Aberdeen,2019,Soil,Oxygen-depletion,68.73
Maryland,Aberdeen,2019,Water,Light,67.65
Massachusetts,Lenox,2022,Air,Light,-61.67
Massachusetts,Lenox,2022,Soil,Thermal,-63.17
Massachusetts,Lenox,2022,Water,Noise,-56.13
Massachusetts,Lenox,2022,Air,Industrial,74.25
Massachusetts,Lenox,2022,Soil,Solid Waste,74.72
Massachusetts,Lenox,2022,Water,Inorganic Fertilizers,-52.59
Massachusetts,Lenox,2022,Air,Urban Activities,-51.28
Massachusetts,Lenox,2022,Soil,Chemical,-50.25
Massachusetts,Lenox,2022,Water,Groundwater,-49.84
Massachusetts,Lenox,2022,Air,Surface water,80.54
Massachusetts,Lenox,2022,Soil,Oxygen-depletion,79.08
Massachusetts,Lenox,2022,Water,Light,-50.04
Maryland,Cambridge,2019,Air,Light,80.2
Maryland,Cambridge,2019,Soil,Thermal,-48.98
Maryland,Cambridge,2019,Water,Noise,-43.99
Maryland,Cambridge,2019,Air,Industrial,83.67
Maryland,Cambridge,2019,Soil,Solid Waste,-41.21
Maryland,Cambridge,2019,Water,Inorganic Fertilizers,-40.48
Maryland,Cambridge,2019,Air,Urban Activities,-37.32
Maryland,Cambridge,2019,Soil,Chemical,92.95
Maryland,Cambridge,2019,Water,Groundwater,-37.71
Maryland,Cambridge,2019,Air,Surface water,-34.2
Maryland,Cambridge,2019,Soil,Oxygen-depletion,91.83
Maryland,Cambridge,2019,Water,Light,98.59
Massachusetts,Boston,2022,Air,Light,-6.15
Massachusetts,Boston,2022,Soil,Thermal,-26.14
Massachusetts,Boston,2022,Water,Noise,-25.85
Massachusetts,Boston,2022,Air,Industrial,-26.6
Massachusetts,Boston,2022,Soil,Solid Waste,-22.17
Massachusetts,Boston,2022,Water,Inorganic Fertilizers,-21.76
Massachusetts,Boston,2022,Air,Urban Activities,-19.9
Massachusetts,Boston,2022,Soil,Chemical,-17.87
Massachusetts,Boston,2022,Water,Groundwater,-15.41
Massachusetts,Boston,2022,Air,Surface water,-12.79
Massachusetts,Boston,2022,Soil,Oxygen-depletion,-7.05
Massachusetts,Boston,2022,Water,Light,-6.75
