Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q4,November,Minnesota,Rochester,2.95
Residential,Apartment,Q2,December,Maryland,Hastings,7.68
Residential,Apartment,Q4,October,Minnesota,Columbia,14.49
Residential,Apartment,Q2,June,Maryland,Aberdeen,16.05
Residential,Apartment,Q4,April,Minnesota,Rochester,22.69
Residential,Apartment,Q2,November,Maryland,Hastings,28.34
Service,House,Q4,November,Minnesota,Rochester,30.56
Service,House,Q2,December,Maryland,Hastings,34.6
Service,House,Q4,October,Minnesota,Columbia,36.79
Service,House,Q2,June,Maryland,Aberdeen,40.64
Service,House,Q4,April,Minnesota,Rochester,45.78
Service,House,Q2,November,Maryland,Hastings,46.68
Residential,Hotel,Q4,November,Minnesota,Rochester,0.04
Residential,Hotel,Q2,December,Maryland,Hastings,50.71
Residential,Hotel,Q4,October,Minnesota,Columbia,53.35
Residential,Hotel,Q2,June,Maryland,Aberdeen,57.42
Residential,Hotel,Q4,April,Minnesota,Rochester,58.33
Residential,Hotel,Q2,November,Maryland,Hastings,59.84
Service,School,Q4,November,Minnesota,Rochester,62.3
Service,School,Q2,December,Maryland,Hastings,65.64
Service,School,Q4,October,Minnesota,Columbia,65.35
Service,School,Q2,June,Maryland,Aberdeen,69.51
Service,School,Q4,April,Minnesota,Rochester,70.48
Service,School,Q2,November,Maryland,Hastings,73.8
Residential,Hospital,Q4,November,Minnesota,Rochester,74.38
Residential,Hospital,Q2,December,Maryland,Hastings,82.39
Residential,Hospital,Q4,October,Minnesota,Columbia,84.6
Residential,Hospital,Q2,June,Maryland,Aberdeen,85.12
Residential,Hospital,Q4,April,Minnesota,Rochester,95.91
Residential,Hospital,Q2,November,Maryland,Hastings,97.74
