State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Air,Thermal,8.16
Oregon,Salem,Soil,Noise,23.44
Oregon,Salem,Water,Light,27.26
Oregon,Salem,Air,Industrial,27.85
Oregon,Salem,Soil,Solid Waste,-97.26
Oregon,Salem,Water,Surface water,32.24
Oregon,Salem,Air,Oxygen-depletion,33.08
Oregon,Salem,Soil,Groundwater,-96.92
Oregon,Salem,Water,Thermal,-93.65
Illinois,Redmond,Air,Thermal,-97.9
Illinois,Redmond,Soil,Noise,40.09
Illinois,Redmond,Water,Light,44.48
Illinois,Redmond,Air,Industrial,-83.6
Illinois,Redmond,Soil,Solid Waste,45.65
Illinois,Redmond,Water,Surface water,47.86
Illinois,Redmond,Air,Oxygen-depletion,-84.56
Illinois,Redmond,Soil,Groundwater,49.03
Illinois,Redmond,Water,Thermal,53.1
Oregon,Portland,Air,Thermal,55.49
Oregon,Portland,Soil,Noise,-70.6
Oregon,Portland,Water,Light,60.46
Oregon,Portland,Air,Industrial,-65.05
Oregon,Portland,Soil,Solid Waste,66.7
Oregon,Portland,Water,Surface water,-61.33
Oregon,Portland,Air,Oxygen-depletion,68.12
Oregon,Portland,Soil,Groundwater,-61.21
Oregon,Portland,Water,Thermal,-59.64
Illinois,Champaign,Air,Thermal,69.46
Illinois,Champaign,Soil,Noise,-56.61
Illinois,Champaign,Water,Light,-58.34
Illinois,Champaign,Air,Industrial,-54.04
Illinois,Champaign,Soil,Solid Waste,70.53
Illinois,Champaign,Water,Surface water,-61.63
Illinois,Champaign,Air,Oxygen-depletion,-59.88
Illinois,Champaign,Soil,Groundwater,78.98
Illinois,Champaign,Water,Thermal,-53.39
Oregon,Springfield,Air,Thermal,80.46
Oregon,Springfield,Soil,Noise,-44.81
Oregon,Springfield,Water,Light,86.94
Oregon,Springfield,Air,Industrial,88.97
Oregon,Springfield,Soil,Solid Waste,-39.17
Oregon,Springfield,Water,Surface water,-38.87
Oregon,Springfield,Air,Oxygen-depletion,-37.41
Oregon,Springfield,Soil,Groundwater,-37.03
Oregon,Springfield,Water,Thermal,89.41
Illinois,Chicago,Air,Thermal,-36.97
Illinois,Chicago,Soil,Noise,-36.17
Illinois,Chicago,Water,Light,96.07
Illinois,Chicago,Air,Industrial,97.57
Illinois,Chicago,Soil,Solid Waste,-30.47
Illinois,Chicago,Water,Surface water,-22.66
Illinois,Chicago,Air,Oxygen-depletion,-20.75
Illinois,Chicago,Soil,Groundwater,-14.41
Illinois,Chicago,Water,Thermal,-13.9
