Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Beverage,Coffee,11.34
Import,2020,Meat,Juice,660.36
Import,2020,Beverage,Soda,159.91
Import,2020,Meat,Duck,160.3
Import,2020,Beverage,Pork,672.86
Import,2020,Meat,Coffee,803.33
Import,2016,Beverage,Coffee,430.61
Import,2016,Meat,Juice,690.72
Import,2016,Beverage,Soda,570.44
Import,2016,Meat,Duck,962.41
Import,2016,Beverage,Pork,729.7
Import,2016,Meat,Coffee,91.69
Import,2019,Beverage,Coffee,988.04
Import,2019,Meat,Juice,91.15
Import,2019,Beverage,Soda,95.93
Import,2019,Meat,Duck,96.07
Import,2019,Beverage,Pork,482.5
Import,2019,Meat,Coffee,867.45
Import,2020,Beverage,Coffee,244.14
Import,2020,Meat,Juice,757.97
Import,2020,Beverage,Soda,884.5
Import,2020,Meat,Duck,762.17
Import,2020,Beverage,Pork,764.33
Import,2020,Meat,Coffee,895.92
