Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2021,Q2,Cereals,Rice,636.11
Export,2021,Q2,Dairy,Corn,643.16
Export,2021,Q2,Cereals,Seeds,773.77
Export,2021,Q2,Dairy,Butter,792.89
Export,2021,Q2,Cereals,Milk,938.09
Export,2021,Q2,Dairy,Yoghurt,298.69
Export,2020,Q2,Cereals,Rice,427.63
Export,2020,Q2,Dairy,Corn,173.61
Export,2020,Q2,Cereals,Seeds,554.5
Export,2020,Q2,Dairy,Butter,690.59
Export,2020,Q2,Cereals,Milk,63.34
Export,2020,Q2,Dairy,Yoghurt,586.4
Export,2021,Q2,Cereals,Rice,332.23
Export,2021,Q2,Dairy,Corn,590.74
Export,2021,Q2,Cereals,Seeds,338.3
Export,2021,Q2,Dairy,Butter,340.94
Export,2021,Q2,Cereals,Milk,730.09
Export,2021,Q2,Dairy,Yoghurt,732.34
Export,2020,Q2,Cereals,Rice,487.5
Export,2020,Q2,Dairy,Corn,496.08
Export,2020,Q2,Cereals,Seeds,626.16
Export,2020,Q2,Dairy,Butter,628.67
Export,2020,Q2,Cereals,Milk,120.62
Export,2020,Q2,Dairy,Yoghurt,508.54
