State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Water,Groundwater,1.12
Florida,Tampa,Air,Oxygen-depletion,3.11
Florida,Tampa,Soil,Chemical,13.9
Florida,Tampa,Water,Surface water,16.55
Florida,Tampa,Air,Noise,22.83
Florida,Tampa,Soil,Thermal,23.69
Florida,Tampa,Water,Industrial,29.62
Florida,Tampa,Air,Urban Activities,30.61
Florida,Tampa,Soil,Inorganic Fertilizers,-99.15
Florida,Tampa,Water,Groundwater,-95.09
Florida,Tampa,Air,Oxygen-depletion,-94.44
Florida,Tampa,Soil,Chemical,-90.67
Oregon,Fort Lauderdale,Water,Groundwater,41.0
Oregon,Fort Lauderdale,Air,Oxygen-depletion,41.41
Oregon,Fort Lauderdale,Soil,Chemical,43.22
Oregon,Fort Lauderdale,Water,Surface water,42.62
Oregon,Fort Lauderdale,Air,Noise,-83.93
Oregon,Fort Lauderdale,Soil,Thermal,45.36
Oregon,Fort Lauderdale,Water,Industrial,45.72
Oregon,Fort Lauderdale,Air,Urban Activities,48.97
Oregon,Fort Lauderdale,Soil,Inorganic Fertilizers,-77.0
Oregon,Fort Lauderdale,Water,Groundwater,-76.39
Oregon,Fort Lauderdale,Air,Oxygen-depletion,-75.86
Oregon,Fort Lauderdale,Soil,Chemical,-70.74
Florida,Portland,Water,Groundwater,-69.4
Florida,Portland,Air,Oxygen-depletion,-68.74
Florida,Portland,Soil,Chemical,-0.21
Florida,Portland,Water,Surface water,-64.28
Florida,Portland,Air,Noise,64.25
Florida,Portland,Soil,Thermal,-60.04
Florida,Portland,Water,Industrial,75.65
Florida,Portland,Air,Urban Activities,75.37
Florida,Portland,Soil,Inorganic Fertilizers,78.05
Florida,Portland,Water,Groundwater,-49.82
Florida,Portland,Air,Oxygen-depletion,-49.76
Florida,Portland,Soil,Chemical,81.6
Oregon,Salem,Water,Groundwater,79.85
Oregon,Salem,Air,Oxygen-depletion,-45.41
Oregon,Salem,Soil,Chemical,-44.45
Oregon,Salem,Water,Surface water,88.74
Oregon,Salem,Air,Noise,89.4
Oregon,Salem,Soil,Thermal,-38.32
Oregon,Salem,Water,Industrial,90.24
Oregon,Salem,Air,Urban Activities,91.44
Oregon,Salem,Soil,Inorganic Fertilizers,90.05
Oregon,Salem,Water,Groundwater,94.97
Oregon,Salem,Air,Oxygen-depletion,98.82
Oregon,Salem,Soil,Chemical,-29.39
Florida,Redmond,Water,Groundwater,-28.19
Florida,Redmond,Air,Oxygen-depletion,-28.01
Florida,Redmond,Soil,Chemical,-26.3
Florida,Redmond,Water,Surface water,-24.38
Florida,Redmond,Air,Noise,-23.04
Florida,Redmond,Soil,Thermal,-23.62
Florida,Redmond,Water,Industrial,-10.84
Florida,Redmond,Air,Urban Activities,-8.48
Florida,Redmond,Soil,Inorganic Fertilizers,-7.86
Florida,Redmond,Water,Groundwater,-5.52
Florida,Redmond,Air,Oxygen-depletion,-4.34
Florida,Redmond,Soil,Chemical,-2.17
