State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2015,Soil,Inorganic Fertilizers,2.32
Nevada,Boulder City,2015,Water,Industrial,4.82
Nevada,Boulder City,2015,Soil,Oxygen-depletion,8.3
Nevada,Boulder City,2015,Water,Surface water,14.93
Nevada,Boulder City,2015,Soil,Chemical,23.08
Nevada,Boulder City,2015,Water,Groundwater,24.2
Nevada,Boulder City,2015,Soil,Inorganic Fertilizers,-99.71
Nevada,Boulder City,2015,Water,Industrial,30.25
Michigan,Las Vegas,2019,Soil,Inorganic Fertilizers,33.13
Michigan,Las Vegas,2019,Water,Industrial,38.16
Michigan,Las Vegas,2019,Soil,Oxygen-depletion,39.65
Michigan,Las Vegas,2019,Water,Surface water,39.49
Michigan,Las Vegas,2019,Soil,Chemical,46.47
Michigan,Las Vegas,2019,Water,Groundwater,47.16
Michigan,Las Vegas,2019,Soil,Inorganic Fertilizers,48.2
Michigan,Las Vegas,2019,Water,Industrial,50.64
Nevada,Reno,2016,Soil,Inorganic Fertilizers,-76.15
Nevada,Reno,2016,Water,Industrial,-73.64
Nevada,Reno,2016,Soil,Oxygen-depletion,56.03
Nevada,Reno,2016,Water,Surface water,57.82
Nevada,Reno,2016,Soil,Chemical,56.19
Nevada,Reno,2016,Water,Groundwater,62.04
Nevada,Reno,2016,Soil,Inorganic Fertilizers,62.95
Nevada,Reno,2016,Water,Industrial,-64.22
Michigan,Detroit,2015,Soil,Inorganic Fertilizers,-61.44
Michigan,Detroit,2015,Water,Industrial,-58.01
Michigan,Detroit,2015,Soil,Oxygen-depletion,-57.88
Michigan,Detroit,2015,Water,Surface water,-58.03
Michigan,Detroit,2015,Soil,Chemical,-58.42
Michigan,Detroit,2015,Water,Groundwater,74.43
Michigan,Detroit,2015,Soil,Inorganic Fertilizers,75.19
Michigan,Detroit,2015,Water,Industrial,80.88
Nevada,Port Huron,2019,Soil,Inorganic Fertilizers,84.14
Nevada,Port Huron,2019,Water,Industrial,-42.13
Nevada,Port Huron,2019,Soil,Oxygen-depletion,87.11
Nevada,Port Huron,2019,Water,Surface water,-37.64
Nevada,Port Huron,2019,Soil,Chemical,-35.09
Nevada,Port Huron,2019,Water,Groundwater,-35.88
Nevada,Port Huron,2019,Soil,Inorganic Fertilizers,-33.92
Nevada,Port Huron,2019,Water,Industrial,-25.26
Michigan,Flint,2016,Soil,Inorganic Fertilizers,-23.54
Michigan,Flint,2016,Water,Industrial,-18.82
Michigan,Flint,2016,Soil,Oxygen-depletion,-16.23
Michigan,Flint,2016,Water,Surface water,-14.49
Michigan,Flint,2016,Soil,Chemical,-11.55
Michigan,Flint,2016,Water,Groundwater,-7.38
Michigan,Flint,2016,Soil,Inorganic Fertilizers,-2.52
Michigan,Flint,2016,Water,Industrial,-1.25
