State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Water,Surface water,1.4
Georgia,Washington,Air,Groundwater,4.42
Georgia,Washington,Soil,Oxygen-depletion,6.78
Georgia,Washington,Water,Chemical,6.82
Georgia,Washington,Air,Light,8.85
Georgia,Washington,Soil,Noise,6.25
Georgia,Washington,Water,Solid Waste,8.4
Georgia,Washington,Air,Inferior Irrigation,16.75
Georgia,Washington,Soil,Inorganic Fertilizers,27.96
Georgia,Washington,Water,Industrial,28.12
Georgia,Washington,Air,Surface water,-99.8
Georgia,Washington,Soil,Groundwater,34.63
Nevada,Albany,Water,Surface water,-94.62
Nevada,Albany,Air,Groundwater,36.55
Nevada,Albany,Soil,Oxygen-depletion,37.55
Nevada,Albany,Water,Chemical,35.99
Nevada,Albany,Air,Light,37.42
Nevada,Albany,Soil,Noise,40.48
Nevada,Albany,Water,Solid Waste,-4.81
Nevada,Albany,Air,Inferior Irrigation,46.35
Nevada,Albany,Soil,Inorganic Fertilizers,53.93
Nevada,Albany,Water,Industrial,53.94
Nevada,Albany,Air,Surface water,58.79
Nevada,Albany,Soil,Groundwater,60.94
Georgia,Columbus,Water,Surface water,-68.45
Georgia,Columbus,Air,Groundwater,65.98
Georgia,Columbus,Soil,Oxygen-depletion,-63.49
Georgia,Columbus,Water,Chemical,-61.4
Georgia,Columbus,Air,Light,-61.66
Georgia,Columbus,Soil,Noise,71.11
Georgia,Columbus,Water,Solid Waste,-54.09
Georgia,Columbus,Air,Inferior Irrigation,74.8
Georgia,Columbus,Soil,Inorganic Fertilizers,-52.7
Georgia,Columbus,Water,Industrial,77.1
Georgia,Columbus,Air,Surface water,78.77
Georgia,Columbus,Soil,Groundwater,-50.01
Nevada,Boulder City,Water,Surface water,-52.15
Nevada,Boulder City,Air,Groundwater,81.0
Nevada,Boulder City,Soil,Oxygen-depletion,-47.9
Nevada,Boulder City,Water,Chemical,-45.16
Nevada,Boulder City,Air,Light,84.77
Nevada,Boulder City,Soil,Noise,-44.87
Nevada,Boulder City,Water,Solid Waste,-40.31
Nevada,Boulder City,Air,Inferior Irrigation,-39.85
Nevada,Boulder City,Soil,Inorganic Fertilizers,90.37
Nevada,Boulder City,Water,Industrial,90.74
Nevada,Boulder City,Air,Surface water,97.48
Nevada,Boulder City,Soil,Groundwater,97.12
Georgia,Reno,Water,Surface water,99.2
Georgia,Reno,Air,Groundwater,97.8
Georgia,Reno,Soil,Oxygen-depletion,-27.2
Georgia,Reno,Water,Chemical,-31.48
Georgia,Reno,Air,Light,-24.53
Georgia,Reno,Soil,Noise,-21.44
Georgia,Reno,Water,Solid Waste,-15.35
Georgia,Reno,Air,Inferior Irrigation,-11.88
Georgia,Reno,Soil,Inorganic Fertilizers,-10.36
Georgia,Reno,Water,Industrial,-10.3
Georgia,Reno,Air,Surface water,-11.83
Georgia,Reno,Soil,Groundwater,-4.8
