Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q2,May,Massachusetts,Cambridge,3.63
Service,Hospital,Q3,June,Michigan,Lenox,7.39
Service,Hospital,Q1,April,Massachusetts,Flint,9.82
Service,Hospital,Q2,August,Michigan,Cambridge,12.79
Service,Hospital,Q3,September,Massachusetts,Lenox,13.53
Service,Hospital,Q1,March,Michigan,Flint,13.99
Service,Hospital,Q2,February,Massachusetts,Cambridge,13.0
Service,Hospital,Q3,January,Michigan,Lenox,21.58
Service,Hospital,Q1,May,Massachusetts,Flint,22.36
Culture,Library,Q2,May,Massachusetts,Cambridge,25.68
Culture,Library,Q3,June,Michigan,Lenox,25.79
Culture,Library,Q1,April,Massachusetts,Flint,29.04
Culture,Library,Q2,August,Michigan,Cambridge,29.11
Culture,Library,Q3,September,Massachusetts,Lenox,34.75
Culture,Library,Q1,March,Michigan,Flint,36.04
Culture,Library,Q2,February,Massachusetts,Cambridge,38.27
Culture,Library,Q3,January,Michigan,Lenox,42.81
Culture,Library,Q1,May,Massachusetts,Flint,45.87
Service,Concert,Q2,May,Massachusetts,Cambridge,51.31
Service,Concert,Q3,June,Michigan,Lenox,52.1
Service,Concert,Q1,April,Massachusetts,Flint,55.84
Service,Concert,Q2,August,Michigan,Cambridge,58.7
Service,Concert,Q3,September,Massachusetts,Lenox,62.5
Service,Concert,Q1,March,Michigan,Flint,62.3
Service,Concert,Q2,February,Massachusetts,Cambridge,64.17
Service,Concert,Q3,January,Michigan,Lenox,66.95
Service,Concert,Q1,May,Massachusetts,Flint,67.66
Culture,Museum,Q2,May,Massachusetts,Cambridge,67.11
Culture,Museum,Q3,June,Michigan,Lenox,66.8
Culture,Museum,Q1,April,Massachusetts,Flint,71.83
Culture,Museum,Q2,August,Michigan,Cambridge,79.45
Culture,Museum,Q3,September,Massachusetts,Lenox,80.63
Culture,Museum,Q1,March,Michigan,Flint,81.02
Culture,Museum,Q2,February,Massachusetts,Cambridge,81.44
Culture,Museum,Q3,January,Michigan,Lenox,83.63
Culture,Museum,Q1,May,Massachusetts,Flint,82.86
Service,Theatre,Q2,May,Massachusetts,Cambridge,85.01
Service,Theatre,Q3,June,Michigan,Lenox,86.64
Service,Theatre,Q1,April,Massachusetts,Flint,86.8
Service,Theatre,Q2,August,Michigan,Cambridge,89.07
Service,Theatre,Q3,September,Massachusetts,Lenox,90.67
Service,Theatre,Q1,March,Michigan,Flint,93.91
Service,Theatre,Q2,February,Massachusetts,Cambridge,94.66
Service,Theatre,Q3,January,Michigan,Lenox,96.72
Service,Theatre,Q1,May,Massachusetts,Flint,99.94
