State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Soil,Solid Waste,0.62
Maryland,Baltimore,Water,Inorganic Fertilizers,3.38
Maryland,Baltimore,Air,Industrial,3.0
Maryland,Baltimore,Soil,Urban Activities,6.49
Maryland,Baltimore,Water,Groundwater,8.2
Maryland,Baltimore,Air,Chemical,11.94
Maryland,Baltimore,Soil,Surface water,13.26
Maryland,Baltimore,Water,Oxygen-depletion,14.16
Maryland,Baltimore,Air,Light,20.78
Maryland,Baltimore,Soil,Thermal,21.06
Maryland,Baltimore,Water,Noise,-97.93
Maryland,Baltimore,Air,Solid Waste,31.01
California,Columbia,Soil,Solid Waste,31.38
California,Columbia,Water,Inorganic Fertilizers,36.46
California,Columbia,Air,Industrial,36.56
California,Columbia,Soil,Urban Activities,40.92
California,Columbia,Water,Groundwater,-87.55
California,Columbia,Air,Chemical,46.91
California,Columbia,Soil,Surface water,49.77
California,Columbia,Water,Oxygen-depletion,-74.17
California,Columbia,Air,Light,55.02
California,Columbia,Soil,Thermal,56.07
California,Columbia,Water,Noise,56.57
California,Columbia,Air,Solid Waste,58.56
Maryland,Aberdeen,Soil,Solid Waste,-67.8
Maryland,Aberdeen,Water,Inorganic Fertilizers,63.53
Maryland,Aberdeen,Air,Industrial,-64.71
Maryland,Aberdeen,Soil,Urban Activities,65.59
Maryland,Aberdeen,Water,Groundwater,65.18
Maryland,Aberdeen,Air,Chemical,67.14
Maryland,Aberdeen,Soil,Surface water,70.45
Maryland,Aberdeen,Water,Oxygen-depletion,-58.98
Maryland,Aberdeen,Air,Light,71.73
Maryland,Aberdeen,Soil,Thermal,-55.13
Maryland,Aberdeen,Water,Noise,77.3
Maryland,Aberdeen,Air,Solid Waste,78.6
California,Los-Angeles,Soil,Solid Waste,79.81
California,Los-Angeles,Water,Inorganic Fertilizers,80.65
California,Los-Angeles,Air,Industrial,-49.77
California,Los-Angeles,Soil,Urban Activities,84.37
California,Los-Angeles,Water,Groundwater,87.09
California,Los-Angeles,Air,Chemical,87.16
California,Los-Angeles,Soil,Surface water,89.98
California,Los-Angeles,Water,Oxygen-depletion,90.25
California,Los-Angeles,Air,Light,-33.42
California,Los-Angeles,Soil,Thermal,-32.62
California,Los-Angeles,Water,Noise,97.29
California,Los-Angeles,Air,Solid Waste,97.69
Maryland,Berkeley,Soil,Solid Waste,99.28
Maryland,Berkeley,Water,Inorganic Fertilizers,97.2
Maryland,Berkeley,Air,Industrial,-29.76
Maryland,Berkeley,Soil,Urban Activities,-23.57
Maryland,Berkeley,Water,Groundwater,-18.25
Maryland,Berkeley,Air,Chemical,-17.28
Maryland,Berkeley,Soil,Surface water,-18.04
Maryland,Berkeley,Water,Oxygen-depletion,-15.16
Maryland,Berkeley,Air,Light,-12.29
Maryland,Berkeley,Soil,Thermal,-11.99
Maryland,Berkeley,Water,Noise,-10.41
Maryland,Berkeley,Air,Solid Waste,-5.15
