Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Dairy,Milk,382.19
Export,2016,Beverage,Cheese,772.71
Export,2016,Dairy,Yoghurt,421.24
Export,2016,Beverage,Juice,390.96
Export,2016,Dairy,Tea,583.02
Export,2016,Beverage,Milk,168.86
Export,2022,Dairy,Milk,361.01
Export,2022,Beverage,Cheese,727.82
Export,2022,Dairy,Yoghurt,14.92
Export,2022,Beverage,Juice,720.06
Export,2022,Dairy,Tea,849.81
Export,2022,Beverage,Milk,978.32
Export,2016,Dairy,Milk,147.62
Export,2016,Beverage,Cheese,821.0
Export,2016,Dairy,Yoghurt,117.24
Export,2016,Beverage,Juice,983.6
Export,2016,Dairy,Tea,382.95
Export,2016,Beverage,Milk,286.18
