Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Meat,Duck,384.4
Export,2017,Beverage,Beef,910.46
Export,2017,Meat,Chicken,527.82
Export,2017,Beverage,Tea,661.39
Export,2017,Meat,Coffee,539.03
Export,2017,Beverage,Duck,550.14
Export,2020,Meat,Duck,941.6
Export,2020,Beverage,Beef,439.44
Export,2020,Meat,Chicken,441.12
Export,2020,Beverage,Tea,827.71
Export,2020,Meat,Coffee,61.79
Export,2020,Beverage,Duck,838.54
Export,2022,Meat,Duck,714.06
Export,2022,Beverage,Beef,720.82
Export,2022,Meat,Chicken,593.2
Export,2022,Beverage,Tea,83.1
Export,2022,Meat,Coffee,83.09
Export,2022,Beverage,Duck,224.9
Export,2017,Meat,Duck,99.94
Export,2017,Beverage,Beef,357.47
Export,2017,Meat,Chicken,872.68
Export,2017,Beverage,Tea,493.1
Export,2017,Meat,Coffee,499.63
Export,2017,Beverage,Duck,376.82
