Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Oregon,Redmond,Humidity,High,0.77
2020,Oregon,Redmond,Wind,Low,1.51
2020,Oregon,Redmond,Temperature,Medium,2.02
2020,Oregon,Redmond,Humidity,Storm,3.28
2020,Oregon,Redmond,Wind,Calm,2.57
2020,Oregon,Redmond,Temperature,Breeze,8.15
2020,Oregon,Redmond,Humidity,11-20,8.88
2020,Oregon,Redmond,Wind,31-40,10.1
2020,Oregon,Redmond,Temperature,High,11.67
2022,Michigan,Salem,Humidity,High,12.78
2022,Michigan,Salem,Wind,Low,9.95
2022,Michigan,Salem,Temperature,Medium,8.84
2022,Michigan,Salem,Humidity,Storm,12.79
2022,Michigan,Salem,Wind,Calm,16.64
2022,Michigan,Salem,Temperature,Breeze,16.58
2022,Michigan,Salem,Humidity,11-20,17.7
2022,Michigan,Salem,Wind,31-40,19.27
2022,Michigan,Salem,Temperature,High,20.23
2015,Oregon,Detroit,Humidity,High,20.97
2015,Oregon,Detroit,Wind,Low,22.68
2015,Oregon,Detroit,Temperature,Medium,23.13
2015,Oregon,Detroit,Humidity,Storm,24.3
2015,Oregon,Detroit,Wind,Calm,24.59
2015,Oregon,Detroit,Temperature,Breeze,24.83
2015,Oregon,Detroit,Humidity,11-20,26.02
2015,Oregon,Detroit,Wind,31-40,27.49
2015,Oregon,Detroit,Temperature,High,22.57
2020,Michigan,Port Huron,Humidity,High,24.64
2020,Michigan,Port Huron,Wind,Low,27.23
2020,Michigan,Port Huron,Temperature,Medium,25.51
2020,Michigan,Port Huron,Humidity,Storm,24.16
2020,Michigan,Port Huron,Wind,Calm,12.22
2020,Michigan,Port Huron,Temperature,Breeze,0.23
2020,Michigan,Port Huron,Humidity,11-20,17.68
2020,Michigan,Port Huron,Wind,31-40,20.78
2020,Michigan,Port Huron,Temperature,High,23.17
