Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Beverage,Soda,769.74
Export,2019,Cereals,Tea,523.09
Export,2019,Beverage,Juice,405.27
Export,2019,Cereals,Oats,941.38
Export,2019,Beverage,Rice,306.74
Export,2019,Cereals,Soda,575.53
Export,2017,Beverage,Soda,192.9
Export,2017,Cereals,Tea,706.36
Export,2017,Beverage,Juice,72.03
Export,2017,Cereals,Oats,205.92
Export,2017,Beverage,Rice,978.98
Export,2017,Cereals,Soda,726.71
Export,2018,Beverage,Soda,347.51
Export,2018,Cereals,Tea,734.22
Export,2018,Beverage,Juice,997.19
Export,2018,Cereals,Oats,621.99
Export,2018,Beverage,Rice,878.63
Export,2018,Cereals,Soda,241.23
Export,2019,Beverage,Soda,753.35
Export,2019,Cereals,Tea,630.38
Export,2019,Beverage,Juice,886.17
Export,2019,Cereals,Oats,120.54
Export,2019,Beverage,Rice,250.88
Export,2019,Cereals,Soda,379.39
