Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Detroit,Temperature,11-20,0.68
2019,Michigan,Detroit,Wind,31-40,1.49
2019,Michigan,Detroit,Humidity,Breeze,1.87
2019,Michigan,Detroit,Temperature,Storm,3.82
2019,Michigan,Detroit,Wind,Medium,0.26
2019,Michigan,Detroit,Humidity,Low,5.73
2020,Florida,Flint,Temperature,11-20,6.64
2020,Florida,Flint,Wind,31-40,6.53
2020,Florida,Flint,Humidity,Breeze,6.82
2020,Florida,Flint,Temperature,Storm,9.31
2020,Florida,Flint,Wind,Medium,3.87
2020,Florida,Flint,Humidity,Low,11.24
2021,Illinois,Port Huron,Temperature,11-20,12.0
2021,Illinois,Port Huron,Wind,31-40,11.58
2021,Illinois,Port Huron,Humidity,Breeze,14.94
2021,Illinois,Port Huron,Temperature,Storm,14.89
2021,Illinois,Port Huron,Wind,Medium,16.25
2021,Illinois,Port Huron,Humidity,Low,15.98
2019,Michigan,Tampa,Temperature,11-20,16.05
2019,Michigan,Tampa,Wind,31-40,19.13
2019,Michigan,Tampa,Humidity,Breeze,19.67
2019,Michigan,Tampa,Temperature,Storm,21.68
2019,Michigan,Tampa,Wind,Medium,22.09
2019,Michigan,Tampa,Humidity,Low,23.64
2020,Florida,Fort Lauderdale,Temperature,11-20,23.76
2020,Florida,Fort Lauderdale,Wind,31-40,23.55
2020,Florida,Fort Lauderdale,Humidity,Breeze,26.17
2020,Florida,Fort Lauderdale,Temperature,Storm,27.13
2020,Florida,Fort Lauderdale,Wind,Medium,24.52
2020,Florida,Fort Lauderdale,Humidity,Low,24.74
2021,Illinois,Springfield,Temperature,11-20,26.58
2021,Illinois,Springfield,Wind,31-40,27.73
2021,Illinois,Springfield,Humidity,Breeze,24.84
2021,Illinois,Springfield,Temperature,Storm,27.34
2021,Illinois,Springfield,Wind,Medium,25.71
2021,Illinois,Springfield,Humidity,Low,26.31
2019,Michigan,Champaign,Temperature,11-20,11.0
2019,Michigan,Champaign,Wind,31-40,15.15
2019,Michigan,Champaign,Humidity,Breeze,18.14
2019,Michigan,Champaign,Temperature,Storm,19.72
2019,Michigan,Champaign,Wind,Medium,19.75
2019,Michigan,Champaign,Humidity,Low,20.28
2020,Florida,Chicago,Temperature,11-20,21.13
2020,Florida,Chicago,Wind,31-40,22.73
2020,Florida,Chicago,Humidity,Breeze,22.13
2020,Florida,Chicago,Temperature,Storm,22.92
2020,Florida,Chicago,Wind,Medium,24.39
2020,Florida,Chicago,Humidity,Low,25.82
