Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q3,July,Minnesota,Hastings,1.33
Residential,Hotel,Q4,August,Minnesota,Minneapolis,3.52
Residential,Hotel,Q1,December,Minnesota,Hastings,5.06
Residential,Hotel,Q3,October,Minnesota,Minneapolis,10.5
Residential,Hotel,Q4,January,Minnesota,Hastings,10.7
Residential,Hotel,Q1,March,Minnesota,Minneapolis,13.49
Culture,House,Q3,July,Minnesota,Hastings,15.24
Culture,House,Q4,August,Minnesota,Minneapolis,17.61
Culture,House,Q1,December,Minnesota,Hastings,22.17
Culture,House,Q3,October,Minnesota,Minneapolis,25.69
Culture,House,Q4,January,Minnesota,Hastings,32.24
Culture,House,Q1,March,Minnesota,Minneapolis,34.6
Residential,Apartment,Q3,July,Minnesota,Hastings,36.95
Residential,Apartment,Q4,August,Minnesota,Minneapolis,39.32
Residential,Apartment,Q1,December,Minnesota,Hastings,40.3
Residential,Apartment,Q3,October,Minnesota,Minneapolis,40.09
Residential,Apartment,Q4,January,Minnesota,Hastings,42.18
Residential,Apartment,Q1,March,Minnesota,Minneapolis,45.73
Culture,Museum,Q3,July,Minnesota,Hastings,51.19
Culture,Museum,Q4,August,Minnesota,Minneapolis,52.18
Culture,Museum,Q1,December,Minnesota,Hastings,52.9
Culture,Museum,Q3,October,Minnesota,Minneapolis,57.81
Culture,Museum,Q4,January,Minnesota,Hastings,63.89
Culture,Museum,Q1,March,Minnesota,Minneapolis,66.08
Residential,Theatre,Q3,July,Minnesota,Hastings,71.76
Residential,Theatre,Q4,August,Minnesota,Minneapolis,75.73
Residential,Theatre,Q1,December,Minnesota,Hastings,79.26
Residential,Theatre,Q3,October,Minnesota,Minneapolis,93.74
Residential,Theatre,Q4,January,Minnesota,Hastings,97.06
Residential,Theatre,Q1,March,Minnesota,Minneapolis,99.67
