State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Oregon,Portland,2015,Soil,Solid Waste,3.14
Oregon,Portland,2015,Water,Inferior Irrigation,4.95
Oregon,Portland,2015,Air,Chemical,8.04
Oregon,Portland,2015,Soil,Oxygen-depletion,14.73
Oregon,Portland,2015,Water,Groundwater,19.97
Oregon,Portland,2015,Air,Surface water,21.26
Oregon,Portland,2015,Soil,Noise,21.14
Oregon,Portland,2015,Water,Thermal,22.47
Oregon,Portland,2015,Air,Solid Waste,26.28
Oregon,Portland,2015,Soil,Inferior Irrigation,-97.95
Oregon,Portland,2015,Water,Chemical,-97.21
Oregon,Portland,2015,Air,Oxygen-depletion,-93.64
Maryland,Redmond,2017,Soil,Solid Waste,-92.89
Maryland,Redmond,2017,Water,Inferior Irrigation,-91.8
Maryland,Redmond,2017,Air,Chemical,35.45
Maryland,Redmond,2017,Soil,Oxygen-depletion,-88.73
Maryland,Redmond,2017,Water,Groundwater,41.57
Maryland,Redmond,2017,Air,Surface water,42.81
Maryland,Redmond,2017,Soil,Noise,41.39
Maryland,Redmond,2017,Water,Thermal,45.49
Maryland,Redmond,2017,Air,Solid Waste,46.31
Maryland,Redmond,2017,Soil,Inferior Irrigation,-80.42
Maryland,Redmond,2017,Water,Chemical,49.87
Maryland,Redmond,2017,Air,Oxygen-depletion,-79.42
Oregon,Salem,2019,Soil,Solid Waste,-78.29
Oregon,Salem,2019,Water,Inferior Irrigation,56.28
Oregon,Salem,2019,Air,Chemical,59.66
Oregon,Salem,2019,Soil,Oxygen-depletion,-69.09
Oregon,Salem,2019,Water,Groundwater,-69.27
Oregon,Salem,2019,Air,Surface water,65.49
Oregon,Salem,2019,Soil,Noise,66.73
Oregon,Salem,2019,Water,Thermal,67.38
Oregon,Salem,2019,Air,Solid Waste,67.96
Oregon,Salem,2019,Soil,Inferior Irrigation,70.69
Oregon,Salem,2019,Water,Chemical,-57.74
Oregon,Salem,2019,Air,Oxygen-depletion,74.3
Maryland,Columbia,2021,Soil,Solid Waste,74.73
Maryland,Columbia,2021,Water,Inferior Irrigation,77.23
Maryland,Columbia,2021,Air,Chemical,77.52
Maryland,Columbia,2021,Soil,Oxygen-depletion,79.21
Maryland,Columbia,2021,Water,Groundwater,80.98
Maryland,Columbia,2021,Air,Surface water,-47.01
Maryland,Columbia,2021,Soil,Noise,81.9
Maryland,Columbia,2021,Water,Thermal,-45.28
Maryland,Columbia,2021,Air,Solid Waste,-45.24
Maryland,Columbia,2021,Soil,Inferior Irrigation,-51.97
Maryland,Columbia,2021,Water,Chemical,80.38
Maryland,Columbia,2021,Air,Oxygen-depletion,-41.55
Oregon,Aberdeen,2015,Soil,Solid Waste,90.62
Oregon,Aberdeen,2015,Water,Inferior Irrigation,-37.89
Oregon,Aberdeen,2015,Air,Chemical,-36.73
Oregon,Aberdeen,2015,Soil,Oxygen-depletion,-25.75
Oregon,Aberdeen,2015,Water,Groundwater,-20.48
Oregon,Aberdeen,2015,Air,Surface water,-20.34
Oregon,Aberdeen,2015,Soil,Noise,-16.14
Oregon,Aberdeen,2015,Water,Thermal,-13.38
Oregon,Aberdeen,2015,Air,Solid Waste,-12.22
Oregon,Aberdeen,2015,Soil,Inferior Irrigation,-2.16
Oregon,Aberdeen,2015,Water,Chemical,-3.51
Oregon,Aberdeen,2015,Air,Oxygen-depletion,-2.52
