Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,March,Georgia,Washington,35.15
Production,Factory,Q4,February,Maryland,Columbia,71.4
Production,Factory,Q1,October,Georgia,Baltimore,72.43
Production,Factory,Q4,December,Maryland,Washington,8.51
Service,Workshop,Q1,March,Georgia,Washington,75.57
Service,Workshop,Q4,February,Maryland,Columbia,75.86
Service,Workshop,Q1,October,Georgia,Baltimore,78.56
Service,Workshop,Q4,December,Maryland,Washington,46.17
Production,Library,Q1,March,Georgia,Washington,16.48
Production,Library,Q4,February,Maryland,Columbia,14.55
Production,Library,Q1,October,Georgia,Baltimore,18.91
Production,Library,Q4,December,Maryland,Washington,19.01
Service,Hospital,Q1,March,Georgia,Washington,20.32
Service,Hospital,Q4,February,Maryland,Columbia,17.66
Service,Hospital,Q1,October,Georgia,Baltimore,55.61
Service,Hospital,Q4,December,Maryland,Washington,25.06
