Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Minnesota,Rochester,Temperature,21-30,0.69
2017,Minnesota,Rochester,Humidity,0-10,1.4
2017,Minnesota,Rochester,Wind,31-40,2.77
2017,Minnesota,Rochester,Temperature,Low,2.27
2017,Minnesota,Rochester,Humidity,Medium,3.71
2017,Minnesota,Rochester,Wind,Breeze,5.28
2017,Minnesota,Rochester,Temperature,Calm,0.67
2017,Minnesota,Rochester,Humidity,Storm,7.81
2017,Minnesota,Rochester,Wind,21-30,7.7
2015,Maryland,Hastings,Temperature,21-30,9.68
2015,Maryland,Hastings,Humidity,0-10,10.76
2015,Maryland,Hastings,Wind,31-40,8.47
2015,Maryland,Hastings,Temperature,Low,12.7
2015,Maryland,Hastings,Humidity,Medium,12.71
2015,Maryland,Hastings,Wind,Breeze,14.33
2015,Maryland,Hastings,Temperature,Calm,13.0
2015,Maryland,Hastings,Humidity,Storm,14.29
2015,Maryland,Hastings,Wind,21-30,17.2
2017,Minnesota,Columbia,Temperature,21-30,17.88
2017,Minnesota,Columbia,Humidity,0-10,18.53
2017,Minnesota,Columbia,Wind,31-40,20.82
2017,Minnesota,Columbia,Temperature,Low,21.47
2017,Minnesota,Columbia,Humidity,Medium,20.29
2017,Minnesota,Columbia,Wind,Breeze,23.89
2017,Minnesota,Columbia,Temperature,Calm,24.75
2017,Minnesota,Columbia,Humidity,Storm,25.43
2017,Minnesota,Columbia,Wind,21-30,25.4
2015,Maryland,Aberdeen,Temperature,21-30,27.75
2015,Maryland,Aberdeen,Humidity,0-10,27.65
2015,Maryland,Aberdeen,Wind,31-40,24.44
2015,Maryland,Aberdeen,Temperature,Low,22.21
2015,Maryland,Aberdeen,Humidity,Medium,12.57
2015,Maryland,Aberdeen,Wind,Breeze,0.1
2015,Maryland,Aberdeen,Temperature,Calm,13.48
2015,Maryland,Aberdeen,Humidity,Storm,14.34
2015,Maryland,Aberdeen,Wind,21-30,1.15
