Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,September,Illinois,Chicago,6.85
Culture,Museum,Q1,July,Michigan,Detroit,11.27
Culture,Museum,Q4,March,Illinois,Chicago,14.24
Culture,Museum,Q3,January,Michigan,Detroit,19.98
Culture,Museum,Q1,November,Illinois,Chicago,21.32
Culture,Museum,Q4,October,Michigan,Detroit,24.24
Residential,Concert,Q3,September,Illinois,Chicago,27.96
Residential,Concert,Q1,July,Michigan,Detroit,29.99
Residential,Concert,Q4,March,Illinois,Chicago,33.29
Residential,Concert,Q3,January,Michigan,Detroit,35.65
Residential,Concert,Q1,November,Illinois,Chicago,37.22
Residential,Concert,Q4,October,Michigan,Detroit,40.52
Service,Theatre,Q3,September,Illinois,Chicago,41.51
Service,Theatre,Q1,July,Michigan,Detroit,41.3
Service,Theatre,Q4,March,Illinois,Chicago,43.9
Service,Theatre,Q3,January,Michigan,Detroit,45.91
Service,Theatre,Q1,November,Illinois,Chicago,47.13
Service,Theatre,Q4,October,Michigan,Detroit,47.72
Culture,Hotel,Q3,September,Illinois,Chicago,49.78
Culture,Hotel,Q1,July,Michigan,Detroit,51.44
Culture,Hotel,Q4,March,Illinois,Chicago,51.54
Culture,Hotel,Q3,January,Michigan,Detroit,54.49
Culture,Hotel,Q1,November,Illinois,Chicago,56.34
Culture,Hotel,Q4,October,Michigan,Detroit,56.19
Residential,House,Q3,September,Illinois,Chicago,58.7
Residential,House,Q1,July,Michigan,Detroit,59.34
Residential,House,Q4,March,Illinois,Chicago,61.71
Residential,House,Q3,January,Michigan,Detroit,64.97
Residential,House,Q1,November,Illinois,Chicago,65.23
Residential,House,Q4,October,Michigan,Detroit,65.89
Service,School,Q3,September,Illinois,Chicago,68.37
Service,School,Q1,July,Michigan,Detroit,70.2
Service,School,Q4,March,Illinois,Chicago,70.41
Service,School,Q3,January,Michigan,Detroit,73.92
Service,School,Q1,November,Illinois,Chicago,78.68
Service,School,Q4,October,Michigan,Detroit,78.3
Culture,Library,Q3,September,Illinois,Chicago,85.14
Culture,Library,Q1,July,Michigan,Detroit,93.91
Culture,Library,Q4,March,Illinois,Chicago,94.19
Culture,Library,Q3,January,Michigan,Detroit,94.47
Culture,Library,Q1,November,Illinois,Chicago,96.75
Culture,Library,Q4,October,Michigan,Detroit,98.92
