Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q2,April,Maryland,Aberdeen,2.01
Service,Hospital,Q1,May,Maryland,Baltimore,9.92
Service,Hospital,Q2,March,Maryland,Aberdeen,21.12
Service,Hospital,Q1,February,Maryland,Baltimore,28.1
Service,Hospital,Q2,January,Maryland,Aberdeen,32.62
Service,Hospital,Q1,April,Maryland,Baltimore,34.96
Residential,Library,Q2,April,Maryland,Aberdeen,36.67
Residential,Library,Q1,May,Maryland,Baltimore,39.72
Residential,Library,Q2,March,Maryland,Aberdeen,42.54
Residential,Library,Q1,February,Maryland,Baltimore,43.46
Residential,Library,Q2,January,Maryland,Aberdeen,47.62
Residential,Library,Q1,April,Maryland,Baltimore,49.46
Service,House,Q2,April,Maryland,Aberdeen,51.34
Service,House,Q1,May,Maryland,Baltimore,52.39
Service,House,Q2,March,Maryland,Aberdeen,55.99
Service,House,Q1,February,Maryland,Baltimore,56.18
Service,House,Q2,January,Maryland,Aberdeen,56.94
Service,House,Q1,April,Maryland,Baltimore,61.26
Residential,Apartment,Q2,April,Maryland,Aberdeen,63.57
Residential,Apartment,Q1,May,Maryland,Baltimore,68.69
Residential,Apartment,Q2,March,Maryland,Aberdeen,69.46
Residential,Apartment,Q1,February,Maryland,Baltimore,74.59
Residential,Apartment,Q2,January,Maryland,Aberdeen,82.78
Residential,Apartment,Q1,April,Maryland,Baltimore,96.03
