Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
BSc,Male,Non-Qatari,2018/2019,German,64.1
BSc,Male,Non-Qatari,2021/2022,English,162.43
BSc,Male,Non-Qatari,2015/2016,Arabic,323.11
BSc,Male,Non-Qatari,2020/2021,German,359.52
BSc,Male,Non-Qatari,2022/2023,English,377.78
BSc,Male,Non-Qatari,2018/2019,German,171.95
BSc,Male,Non-Qatari,2021/2022,English,396.6
BSc,Male,Non-Qatari,2015/2016,Arabic,304.23
BSc,Male,Non-Qatari,2020/2021,German,337.63
BSc,Male,Non-Qatari,2022/2023,English,81.7
BSc,Male,Non-Qatari,2018/2019,German,402.94
BSc,Male,Non-Qatari,2021/2022,English,405.44
BSc,Male,Non-Qatari,2015/2016,Arabic,342.79
BSc,Male,Non-Qatari,2020/2021,German,471.81
BSc,Male,Non-Qatari,2022/2023,English,121.45
