Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q2,April,California,Malibu,0.54
Residential,House,Q4,May,Minnesota,Los-Angeles,3.11
Residential,House,Q2,October,California,Rochester,6.72
Residential,House,Q4,December,Minnesota,Hastings,7.41
Residential,House,Q2,November,California,Malibu,16.94
Residential,House,Q4,April,Minnesota,Los-Angeles,19.05
Production,Hotel,Q2,April,California,Malibu,22.21
Production,Hotel,Q4,May,Minnesota,Los-Angeles,23.81
Production,Hotel,Q2,October,California,Rochester,32.54
Production,Hotel,Q4,December,Minnesota,Hastings,39.63
Production,Hotel,Q2,November,California,Malibu,40.93
Production,Hotel,Q4,April,Minnesota,Los-Angeles,42.4
Residential,Apartment,Q2,April,California,Malibu,42.9
Residential,Apartment,Q4,May,Minnesota,Los-Angeles,44.38
Residential,Apartment,Q2,October,California,Rochester,47.43
Residential,Apartment,Q4,December,Minnesota,Hastings,50.81
Residential,Apartment,Q2,November,California,Malibu,52.27
Residential,Apartment,Q4,April,Minnesota,Los-Angeles,55.42
Production,Workshop,Q2,April,California,Malibu,56.86
Production,Workshop,Q4,May,Minnesota,Los-Angeles,56.13
Production,Workshop,Q2,October,California,Rochester,67.98
Production,Workshop,Q4,December,Minnesota,Hastings,70.01
Production,Workshop,Q2,November,California,Malibu,72.72
Production,Workshop,Q4,April,Minnesota,Los-Angeles,75.08
Residential,Factory,Q2,April,California,Malibu,79.66
Residential,Factory,Q4,May,Minnesota,Los-Angeles,86.06
Residential,Factory,Q2,October,California,Rochester,92.57
Residential,Factory,Q4,December,Minnesota,Hastings,92.16
Residential,Factory,Q2,November,California,Malibu,93.91
Residential,Factory,Q4,April,Minnesota,Los-Angeles,96.82
