Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Massachusetts,Lenox,Wind,Storm,1.93
2018,Massachusetts,Lenox,Temperature,Breeze,3.34
2018,Massachusetts,Lenox,Wind,Calm,4.77
2018,Massachusetts,Lenox,Temperature,31-40,5.21
2018,Massachusetts,Lenox,Wind,21-30,6.32
2018,Massachusetts,Lenox,Temperature,Storm,7.88
2017,Michigan,Cambridge,Wind,Storm,8.47
2017,Michigan,Cambridge,Temperature,Breeze,9.7
2017,Michigan,Cambridge,Wind,Calm,9.14
2017,Michigan,Cambridge,Temperature,31-40,11.0
2017,Michigan,Cambridge,Wind,21-30,12.58
2017,Michigan,Cambridge,Temperature,Storm,12.41
2018,Minnesota,Boston,Wind,Storm,14.54
2018,Minnesota,Boston,Temperature,Breeze,15.07
2018,Minnesota,Boston,Wind,Calm,11.78
2018,Minnesota,Boston,Temperature,31-40,17.12
2018,Minnesota,Boston,Wind,21-30,18.33
2018,Minnesota,Boston,Temperature,Storm,18.7
2017,Massachusetts,Detroit,Wind,Storm,20.32
2017,Massachusetts,Detroit,Temperature,Breeze,21.27
2017,Massachusetts,Detroit,Wind,Calm,22.46
2017,Massachusetts,Detroit,Temperature,31-40,22.78
2017,Massachusetts,Detroit,Wind,21-30,24.48
2017,Massachusetts,Detroit,Temperature,Storm,19.66
2018,Michigan,Port Huron,Wind,Storm,23.39
2018,Michigan,Port Huron,Temperature,Breeze,27.56
2018,Michigan,Port Huron,Wind,Calm,24.82
2018,Michigan,Port Huron,Temperature,31-40,26.15
2018,Michigan,Port Huron,Wind,21-30,25.38
2018,Michigan,Port Huron,Temperature,Storm,24.42
2017,Minnesota,Flint,Wind,Storm,23.69
2017,Minnesota,Flint,Temperature,Breeze,26.59
2017,Minnesota,Flint,Wind,Calm,26.87
2017,Minnesota,Flint,Temperature,31-40,8.86
2017,Minnesota,Flint,Wind,21-30,9.29
2017,Minnesota,Flint,Temperature,Storm,10.99
2018,Massachusetts,Rochester,Wind,Storm,11.07
2018,Massachusetts,Rochester,Temperature,Breeze,11.84
2018,Massachusetts,Rochester,Wind,Calm,4.27
2018,Massachusetts,Rochester,Temperature,31-40,12.06
2018,Massachusetts,Rochester,Wind,21-30,0.23
2018,Massachusetts,Rochester,Temperature,Storm,14.18
2017,Michigan,Minneapolis,Wind,Storm,15.33
2017,Michigan,Minneapolis,Temperature,Breeze,15.41
2017,Michigan,Minneapolis,Wind,Calm,16.96
2017,Michigan,Minneapolis,Temperature,31-40,4.11
2017,Michigan,Minneapolis,Wind,21-30,5.7
2017,Michigan,Minneapolis,Temperature,Storm,4.18
2018,Minnesota,Hastings,Wind,Storm,5.97
2018,Minnesota,Hastings,Temperature,Breeze,6.3
2018,Minnesota,Hastings,Wind,Calm,19.37
2018,Minnesota,Hastings,Temperature,31-40,7.37
2018,Minnesota,Hastings,Wind,21-30,7.62
2018,Minnesota,Hastings,Temperature,Storm,24.32
