Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Florida,Fort Lauderdale,Wind,Breeze,0.39
2015,Florida,Fort Lauderdale,Temperature,Calm,1.96
2015,Florida,Fort Lauderdale,Humidity,0-10,2.79
2015,Florida,Fort Lauderdale,Wind,31-40,3.72
2015,Florida,Fort Lauderdale,Temperature,21-30,4.03
2015,Florida,Fort Lauderdale,Humidity,High,4.61
2015,Florida,Fort Lauderdale,Wind,Medium,4.17
2015,Florida,Fort Lauderdale,Temperature,Low,7.23
2015,Florida,Fort Lauderdale,Humidity,Breeze,7.14
2022,Michigan,Tampa,Wind,Breeze,9.98
2022,Michigan,Tampa,Temperature,Calm,10.7
2022,Michigan,Tampa,Humidity,0-10,10.47
2022,Michigan,Tampa,Wind,31-40,12.09
2022,Michigan,Tampa,Temperature,21-30,13.03
2022,Michigan,Tampa,Humidity,High,13.96
2022,Michigan,Tampa,Wind,Medium,15.17
2022,Michigan,Tampa,Temperature,Low,16.87
2022,Michigan,Tampa,Humidity,Breeze,17.33
2018,Georgia,Detroit,Wind,Breeze,13.6
2018,Georgia,Detroit,Temperature,Calm,19.57
2018,Georgia,Detroit,Humidity,0-10,20.92
2018,Georgia,Detroit,Wind,31-40,21.93
2018,Georgia,Detroit,Temperature,21-30,22.9
2018,Georgia,Detroit,Humidity,High,19.45
2018,Georgia,Detroit,Wind,Medium,24.12
2018,Georgia,Detroit,Temperature,Low,23.46
2018,Georgia,Detroit,Humidity,Breeze,26.42
2015,Florida,Flint,Wind,Breeze,27.54
2015,Florida,Flint,Temperature,Calm,20.05
2015,Florida,Flint,Humidity,0-10,26.2
2015,Florida,Flint,Wind,31-40,27.56
2015,Florida,Flint,Temperature,21-30,26.13
2015,Florida,Flint,Humidity,High,23.44
2015,Florida,Flint,Wind,Medium,1.25
2015,Florida,Flint,Temperature,Low,0.25
2015,Florida,Flint,Humidity,Breeze,27.83
2022,Michigan,Albany,Wind,Breeze,8.13
2022,Michigan,Albany,Temperature,Calm,11.27
2022,Michigan,Albany,Humidity,0-10,11.69
2022,Michigan,Albany,Wind,31-40,12.73
2022,Michigan,Albany,Temperature,21-30,13.48
2022,Michigan,Albany,Humidity,High,14.1
2022,Michigan,Albany,Wind,Medium,14.29
2022,Michigan,Albany,Temperature,Low,2.12
2022,Michigan,Albany,Humidity,Breeze,15.18
2018,Georgia,Washington,Wind,Breeze,15.74
2018,Georgia,Washington,Temperature,Calm,17.65
2018,Georgia,Washington,Humidity,0-10,18.03
2018,Georgia,Washington,Wind,31-40,19.06
2018,Georgia,Washington,Temperature,21-30,19.7
2018,Georgia,Washington,Humidity,High,20.74
2018,Georgia,Washington,Wind,Medium,2.9
2018,Georgia,Washington,Temperature,Low,23.82
2018,Georgia,Washington,Humidity,Breeze,23.05
