State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Water,Chemical,2.64
Maryland,Aberdeen,Air,Oxygen-depletion,3.29
Maryland,Aberdeen,Soil,Groundwater,4.85
Maryland,Aberdeen,Water,Surface water,3.47
Maryland,Aberdeen,Air,Thermal,6.1
Maryland,Aberdeen,Soil,Light,10.85
Maryland,Aberdeen,Water,Industrial,11.18
Maryland,Aberdeen,Air,Inferior Irrigation,12.43
Maryland,Aberdeen,Soil,Solid Waste,14.82
Maryland,Aberdeen,Water,Inorganic Fertilizers,17.17
Maryland,Aberdeen,Air,Chemical,18.97
Maryland,Aberdeen,Soil,Oxygen-depletion,22.84
Oregon,Baltimore,Water,Chemical,24.2
Oregon,Baltimore,Air,Oxygen-depletion,-7.53
Oregon,Baltimore,Soil,Groundwater,37.91
Oregon,Baltimore,Water,Surface water,37.02
Oregon,Baltimore,Air,Thermal,40.85
Oregon,Baltimore,Soil,Light,41.51
Oregon,Baltimore,Water,Industrial,48.43
Oregon,Baltimore,Air,Inferior Irrigation,49.88
Oregon,Baltimore,Soil,Solid Waste,52.89
Oregon,Baltimore,Water,Inorganic Fertilizers,54.67
Oregon,Baltimore,Air,Chemical,55.94
Oregon,Baltimore,Soil,Oxygen-depletion,55.13
Illinois,Redmond,Water,Chemical,56.29
Illinois,Redmond,Air,Oxygen-depletion,59.43
Illinois,Redmond,Soil,Groundwater,63.16
Illinois,Redmond,Water,Surface water,64.89
Illinois,Redmond,Air,Thermal,67.58
Illinois,Redmond,Soil,Light,68.8
Illinois,Redmond,Water,Industrial,70.32
Illinois,Redmond,Air,Inferior Irrigation,71.16
Illinois,Redmond,Soil,Solid Waste,76.0
Illinois,Redmond,Water,Inorganic Fertilizers,78.91
Illinois,Redmond,Air,Chemical,79.15
Illinois,Redmond,Soil,Oxygen-depletion,81.39
Maryland,Salem,Water,Chemical,86.25
Maryland,Salem,Air,Oxygen-depletion,93.65
Maryland,Salem,Soil,Groundwater,98.62
Maryland,Salem,Water,Surface water,99.46
Maryland,Salem,Air,Thermal,-7.31
Maryland,Salem,Soil,Light,-99.22
Maryland,Salem,Water,Industrial,-99.31
Maryland,Salem,Air,Inferior Irrigation,-96.99
Maryland,Salem,Soil,Solid Waste,-93.93
Maryland,Salem,Water,Inorganic Fertilizers,-88.56
Maryland,Salem,Air,Chemical,-88.5
Maryland,Salem,Soil,Oxygen-depletion,-81.71
Oregon,Portland,Water,Chemical,-80.25
Oregon,Portland,Air,Oxygen-depletion,-80.58
Oregon,Portland,Soil,Groundwater,-79.5
Oregon,Portland,Water,Surface water,-77.14
Oregon,Portland,Air,Thermal,-72.55
Oregon,Portland,Soil,Light,-66.01
Oregon,Portland,Water,Industrial,-65.42
Oregon,Portland,Air,Inferior Irrigation,-65.96
Oregon,Portland,Soil,Solid Waste,-64.46
Oregon,Portland,Water,Inorganic Fertilizers,-63.31
Oregon,Portland,Air,Chemical,-61.64
Oregon,Portland,Soil,Oxygen-depletion,-56.68
Illinois,Champaign,Water,Chemical,-54.63
Illinois,Champaign,Air,Oxygen-depletion,-49.13
Illinois,Champaign,Soil,Groundwater,-46.99
Illinois,Champaign,Water,Surface water,-41.11
Illinois,Champaign,Air,Thermal,-40.04
Illinois,Champaign,Soil,Light,-39.59
Illinois,Champaign,Water,Industrial,-38.42
Illinois,Champaign,Air,Inferior Irrigation,-40.77
Illinois,Champaign,Soil,Solid Waste,-34.13
Illinois,Champaign,Water,Inorganic Fertilizers,-32.33
Illinois,Champaign,Air,Chemical,-31.25
Illinois,Champaign,Soil,Oxygen-depletion,-30.73
Maryland,Springfield,Water,Chemical,-29.46
Maryland,Springfield,Air,Oxygen-depletion,-28.52
Maryland,Springfield,Soil,Groundwater,-27.81
Maryland,Springfield,Water,Surface water,-31.03
Maryland,Springfield,Air,Thermal,-23.26
Maryland,Springfield,Soil,Light,-21.61
Maryland,Springfield,Water,Industrial,-17.87
Maryland,Springfield,Air,Inferior Irrigation,-16.84
Maryland,Springfield,Soil,Solid Waste,-12.46
Maryland,Springfield,Water,Inorganic Fertilizers,-7.88
Maryland,Springfield,Air,Chemical,-2.17
Maryland,Springfield,Soil,Oxygen-depletion,-1.81
