Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Oregon,Salem,Humidity,Medium,0.76
2018,Oregon,Salem,Temperature,High,1.21
2018,Oregon,Salem,Humidity,Low,2.76
2018,Oregon,Salem,Temperature,31-40,3.03
2018,Oregon,Salem,Humidity,11-20,4.54
2018,Oregon,Salem,Temperature,Medium,4.56
2021,Michigan,Redmond,Humidity,Medium,3.81
2021,Michigan,Redmond,Temperature,High,7.08
2021,Michigan,Redmond,Humidity,Low,1.33
2021,Michigan,Redmond,Temperature,31-40,9.07
2021,Michigan,Redmond,Humidity,11-20,10.35
2021,Michigan,Redmond,Temperature,Medium,11.84
2018,Oregon,Detroit,Humidity,Medium,12.7
2018,Oregon,Detroit,Temperature,High,12.89
2018,Oregon,Detroit,Humidity,Low,9.39
2018,Oregon,Detroit,Temperature,31-40,15.75
2018,Oregon,Detroit,Humidity,11-20,16.97
2018,Oregon,Detroit,Temperature,Medium,17.07
2021,Michigan,Flint,Humidity,Medium,15.96
2021,Michigan,Flint,Temperature,High,21.29
2021,Michigan,Flint,Humidity,Low,24.69
2021,Michigan,Flint,Temperature,31-40,24.75
2021,Michigan,Flint,Humidity,11-20,26.76
2021,Michigan,Flint,Temperature,Medium,27.86
