Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Nevada,Las Vegas,Temperature,11-20,0.7
2022,Nevada,Las Vegas,Humidity,21-30,0.27
2022,Nevada,Las Vegas,Temperature,High,2.91
2022,Nevada,Las Vegas,Humidity,Low,3.72
2022,Nevada,Las Vegas,Temperature,Medium,4.37
2022,Nevada,Las Vegas,Humidity,11-20,2.19
2021,Maryland,Boulder City,Temperature,11-20,6.37
2021,Maryland,Boulder City,Humidity,21-30,6.91
2021,Maryland,Boulder City,Temperature,High,8.08
2021,Maryland,Boulder City,Humidity,Low,9.16
2021,Maryland,Boulder City,Temperature,Medium,9.56
2021,Maryland,Boulder City,Humidity,11-20,10.01
2019,California,Columbia,Temperature,11-20,12.27
2019,California,Columbia,Humidity,21-30,13.21
2019,California,Columbia,Temperature,High,14.04
2019,California,Columbia,Humidity,Low,9.43
2019,California,Columbia,Temperature,Medium,16.42
2019,California,Columbia,Humidity,11-20,17.27
2022,Nevada,Aberdeen,Temperature,11-20,18.89
2022,Nevada,Aberdeen,Humidity,21-30,16.83
2022,Nevada,Aberdeen,Temperature,High,20.84
2022,Nevada,Aberdeen,Humidity,Low,21.1
2022,Nevada,Aberdeen,Temperature,Medium,21.65
2022,Nevada,Aberdeen,Humidity,11-20,23.79
2021,Maryland,Baltimore,Temperature,11-20,21.53
2021,Maryland,Baltimore,Humidity,21-30,22.3
2021,Maryland,Baltimore,Temperature,High,22.27
2021,Maryland,Baltimore,Humidity,Low,21.46
2021,Maryland,Baltimore,Temperature,Medium,26.47
2021,Maryland,Baltimore,Humidity,11-20,26.25
2019,California,Los-Angeles,Temperature,11-20,22.26
2019,California,Los-Angeles,Humidity,21-30,27.78
2019,California,Los-Angeles,Temperature,High,7.93
2019,California,Los-Angeles,Humidity,Low,8.39
2019,California,Los-Angeles,Temperature,Medium,8.52
2019,California,Los-Angeles,Humidity,11-20,9.28
2022,Nevada,San Francisco,Temperature,11-20,9.37
2022,Nevada,San Francisco,Humidity,21-30,10.95
2022,Nevada,San Francisco,Temperature,High,1.2
2022,Nevada,San Francisco,Humidity,Low,13.38
2022,Nevada,San Francisco,Temperature,Medium,18.35
2022,Nevada,San Francisco,Humidity,11-20,2.73
