Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Florida,Fort Lauderdale,Humidity,Low,0.84
2015,Florida,Fort Lauderdale,Wind,High,2.31
2015,Florida,Fort Lauderdale,Temperature,Calm,3.73
2015,Florida,Fort Lauderdale,Humidity,Storm,4.39
2015,Florida,Fort Lauderdale,Wind,31-40,3.38
2015,Florida,Fort Lauderdale,Temperature,21-30,3.28
2015,Florida,Fort Lauderdale,Humidity,11-20,4.47
2015,Florida,Fort Lauderdale,Wind,Low,8.63
2015,Florida,Fort Lauderdale,Temperature,High,8.49
2017,Massachusetts,Tampa,Humidity,Low,10.65
2017,Massachusetts,Tampa,Wind,High,6.64
2017,Massachusetts,Tampa,Temperature,Calm,12.2
2017,Massachusetts,Tampa,Humidity,Storm,13.56
2017,Massachusetts,Tampa,Wind,31-40,5.12
2017,Massachusetts,Tampa,Temperature,21-30,15.69
2017,Massachusetts,Tampa,Humidity,11-20,16.88
2017,Massachusetts,Tampa,Wind,Low,17.06
2017,Massachusetts,Tampa,Temperature,High,17.09
2015,Florida,Lenox,Humidity,Low,19.93
2015,Florida,Lenox,Wind,High,13.19
2015,Florida,Lenox,Temperature,Calm,21.61
2015,Florida,Lenox,Humidity,Storm,21.57
2015,Florida,Lenox,Wind,31-40,23.85
2015,Florida,Lenox,Temperature,21-30,21.88
2015,Florida,Lenox,Humidity,11-20,25.11
2015,Florida,Lenox,Wind,Low,26.96
2015,Florida,Lenox,Temperature,High,26.32
2017,Massachusetts,Boston,Humidity,Low,27.91
2017,Massachusetts,Boston,Wind,High,25.37
2017,Massachusetts,Boston,Temperature,Calm,23.01
2017,Massachusetts,Boston,Humidity,Storm,26.05
2017,Massachusetts,Boston,Wind,31-40,2.52
2017,Massachusetts,Boston,Temperature,21-30,4.74
2017,Massachusetts,Boston,Humidity,11-20,2.83
2017,Massachusetts,Boston,Wind,Low,20.02
2017,Massachusetts,Boston,Temperature,High,21.89
