Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Cereals,Oats,768.16
Import,2016,Dairy,Corn,773.58
Import,2016,Beverage,Wheat,773.18
Import,2016,Cereals,Yoghurt,650.24
Import,2016,Dairy,Milk,522.08
Import,2016,Beverage,Cream,141.44
Import,2016,Cereals,Tea,272.3
Import,2016,Dairy,Coffee,278.46
Import,2016,Beverage,Soda,683.91
Import,2019,Cereals,Oats,684.63
Import,2019,Dairy,Corn,176.53
Import,2019,Beverage,Wheat,688.84
Import,2019,Cereals,Yoghurt,311.13
Import,2019,Dairy,Milk,187.57
Import,2019,Beverage,Cream,958.54
Import,2019,Cereals,Tea,964.16
Import,2019,Dairy,Coffee,713.87
Import,2019,Beverage,Soda,740.16
Import,2016,Cereals,Oats,357.64
Import,2016,Dairy,Corn,486.27
Import,2016,Beverage,Wheat,362.03
Import,2016,Cereals,Yoghurt,111.13
Import,2016,Dairy,Milk,370.34
Import,2016,Beverage,Cream,630.52
Import,2016,Cereals,Tea,759.07
Import,2016,Dairy,Coffee,886.8
Import,2016,Beverage,Soda,508.47
