State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Albany,2015,Air,Noise,3.72
Georgia,Albany,2015,Soil,Thermal,3.07
Georgia,Albany,2015,Water,Light,5.26
Georgia,Albany,2015,Air,Urban Activities,6.27
Georgia,Albany,2015,Soil,Inorganic Fertilizers,7.62
Georgia,Albany,2015,Water,Surface water,7.87
Georgia,Albany,2015,Air,Oxygen-depletion,9.09
Georgia,Albany,2015,Soil,Chemical,6.09
Georgia,Albany,2015,Water,Groundwater,11.19
Georgia,Albany,2015,Air,Noise,14.32
Georgia,Albany,2015,Soil,Thermal,14.75
Georgia,Albany,2015,Water,Light,16.78
Massachusetts,Columbus,2021,Air,Noise,21.49
Massachusetts,Columbus,2021,Soil,Thermal,22.73
Massachusetts,Columbus,2021,Water,Light,24.4
Massachusetts,Columbus,2021,Air,Urban Activities,26.4
Massachusetts,Columbus,2021,Soil,Inorganic Fertilizers,27.65
Massachusetts,Columbus,2021,Water,Surface water,28.93
Massachusetts,Columbus,2021,Air,Oxygen-depletion,30.11
Massachusetts,Columbus,2021,Soil,Chemical,35.0
Massachusetts,Columbus,2021,Water,Groundwater,36.98
Massachusetts,Columbus,2021,Air,Noise,38.57
Massachusetts,Columbus,2021,Soil,Thermal,39.45
Massachusetts,Columbus,2021,Water,Light,39.37
Florida,Washington,2018,Air,Noise,41.07
Florida,Washington,2018,Soil,Thermal,43.06
Florida,Washington,2018,Water,Light,44.86
Florida,Washington,2018,Air,Urban Activities,45.82
Florida,Washington,2018,Soil,Inorganic Fertilizers,46.91
Florida,Washington,2018,Water,Surface water,49.57
Florida,Washington,2018,Air,Oxygen-depletion,53.81
Florida,Washington,2018,Soil,Chemical,56.44
Florida,Washington,2018,Water,Groundwater,59.46
Florida,Washington,2018,Air,Noise,62.95
Florida,Washington,2018,Soil,Thermal,66.24
Florida,Washington,2018,Water,Light,67.45
Georgia,Lenox,2019,Air,Noise,68.43
Georgia,Lenox,2019,Soil,Thermal,69.93
Georgia,Lenox,2019,Water,Light,73.05
Georgia,Lenox,2019,Air,Urban Activities,76.16
Georgia,Lenox,2019,Soil,Inorganic Fertilizers,77.77
Georgia,Lenox,2019,Water,Surface water,80.83
Georgia,Lenox,2019,Air,Oxygen-depletion,-0.04
Georgia,Lenox,2019,Soil,Chemical,85.83
Georgia,Lenox,2019,Water,Groundwater,86.38
Georgia,Lenox,2019,Air,Noise,86.77
Georgia,Lenox,2019,Soil,Thermal,89.64
Georgia,Lenox,2019,Water,Light,89.7
Massachusetts,Boston,2015,Air,Noise,93.3
Massachusetts,Boston,2015,Soil,Thermal,99.55
Massachusetts,Boston,2015,Water,Light,-9.73
Massachusetts,Boston,2015,Air,Urban Activities,-92.87
Massachusetts,Boston,2015,Soil,Inorganic Fertilizers,-91.09
Massachusetts,Boston,2015,Water,Surface water,-90.49
Massachusetts,Boston,2015,Air,Oxygen-depletion,-88.08
Massachusetts,Boston,2015,Soil,Chemical,-87.93
Massachusetts,Boston,2015,Water,Groundwater,-86.94
Massachusetts,Boston,2015,Air,Noise,-86.21
Massachusetts,Boston,2015,Soil,Thermal,-80.29
Massachusetts,Boston,2015,Water,Light,-79.47
Florida,Tampa,2021,Air,Noise,-78.56
Florida,Tampa,2021,Soil,Thermal,-75.72
Florida,Tampa,2021,Water,Light,-66.55
Florida,Tampa,2021,Air,Urban Activities,-61.69
Florida,Tampa,2021,Soil,Inorganic Fertilizers,-57.32
Florida,Tampa,2021,Water,Surface water,-55.69
Florida,Tampa,2021,Air,Oxygen-depletion,-48.88
Florida,Tampa,2021,Soil,Chemical,-44.27
Florida,Tampa,2021,Water,Groundwater,-44.97
Florida,Tampa,2021,Air,Noise,-42.32
Florida,Tampa,2021,Soil,Thermal,-40.2
Florida,Tampa,2021,Water,Light,-35.42
Georgia,Fort Lauderdale,2018,Air,Noise,-35.81
Georgia,Fort Lauderdale,2018,Soil,Thermal,-32.93
Georgia,Fort Lauderdale,2018,Water,Light,-31.89
Georgia,Fort Lauderdale,2018,Air,Urban Activities,-29.4
Georgia,Fort Lauderdale,2018,Soil,Inorganic Fertilizers,-27.82
Georgia,Fort Lauderdale,2018,Water,Surface water,-26.2
Georgia,Fort Lauderdale,2018,Air,Oxygen-depletion,-18.73
Georgia,Fort Lauderdale,2018,Soil,Chemical,-17.48
Georgia,Fort Lauderdale,2018,Water,Groundwater,-16.81
Georgia,Fort Lauderdale,2018,Air,Noise,-9.01
Georgia,Fort Lauderdale,2018,Soil,Thermal,-8.6
Georgia,Fort Lauderdale,2018,Water,Light,-4.43
