Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,September,Michigan,Detroit,1.17
Production,Workshop,Q4,July,Minnesota,Port Huron,2.46
Production,Workshop,Q1,August,Michigan,Rochester,3.27
Production,Workshop,Q3,October,Minnesota,Hastings,4.77
Production,Workshop,Q4,November,Michigan,Detroit,5.35
Production,Workshop,Q1,December,Minnesota,Port Huron,6.68
Production,Workshop,Q3,March,Michigan,Rochester,6.18
Production,Workshop,Q4,January,Minnesota,Hastings,6.03
Production,Workshop,Q1,September,Michigan,Detroit,9.44
Culture,Factory,Q3,September,Michigan,Detroit,10.58
Culture,Factory,Q4,July,Minnesota,Port Huron,10.64
Culture,Factory,Q1,August,Michigan,Rochester,12.05
Culture,Factory,Q3,October,Minnesota,Hastings,13.56
Culture,Factory,Q4,November,Michigan,Detroit,14.91
Culture,Factory,Q1,December,Minnesota,Port Huron,14.03
Culture,Factory,Q3,March,Michigan,Rochester,19.34
Culture,Factory,Q4,January,Minnesota,Hastings,20.64
Culture,Factory,Q1,September,Michigan,Detroit,26.93
Service,Museum,Q3,September,Michigan,Detroit,29.06
Service,Museum,Q4,July,Minnesota,Port Huron,30.48
Service,Museum,Q1,August,Michigan,Rochester,31.98
Service,Museum,Q3,October,Minnesota,Hastings,32.01
Service,Museum,Q4,November,Michigan,Detroit,37.37
Service,Museum,Q1,December,Minnesota,Port Huron,41.73
Service,Museum,Q3,March,Michigan,Rochester,42.81
Service,Museum,Q4,January,Minnesota,Hastings,43.2
Service,Museum,Q1,September,Michigan,Detroit,45.05
Production,Concert,Q3,September,Michigan,Detroit,45.77
Production,Concert,Q4,July,Minnesota,Port Huron,45.47
Production,Concert,Q1,August,Michigan,Rochester,48.95
Production,Concert,Q3,October,Minnesota,Hastings,48.63
Production,Concert,Q4,November,Michigan,Detroit,54.33
Production,Concert,Q1,December,Minnesota,Port Huron,55.22
Production,Concert,Q3,March,Michigan,Rochester,57.28
Production,Concert,Q4,January,Minnesota,Hastings,58.67
Production,Concert,Q1,September,Michigan,Detroit,57.96
Culture,Theatre,Q3,September,Michigan,Detroit,60.73
Culture,Theatre,Q4,July,Minnesota,Port Huron,58.03
Culture,Theatre,Q1,August,Michigan,Rochester,62.08
Culture,Theatre,Q3,October,Minnesota,Hastings,0.1
Culture,Theatre,Q4,November,Michigan,Detroit,70.83
Culture,Theatre,Q1,December,Minnesota,Port Huron,71.76
Culture,Theatre,Q3,March,Michigan,Rochester,71.55
Culture,Theatre,Q4,January,Minnesota,Hastings,70.86
Culture,Theatre,Q1,September,Michigan,Detroit,74.96
Service,Administration,Q3,September,Michigan,Detroit,75.04
Service,Administration,Q4,July,Minnesota,Port Huron,72.71
Service,Administration,Q1,August,Michigan,Rochester,77.64
Service,Administration,Q3,October,Minnesota,Hastings,77.74
Service,Administration,Q4,November,Michigan,Detroit,79.06
Service,Administration,Q1,December,Minnesota,Port Huron,79.36
Service,Administration,Q3,March,Michigan,Rochester,81.49
Service,Administration,Q4,January,Minnesota,Hastings,81.8
Service,Administration,Q1,September,Michigan,Detroit,76.44
Production,Library,Q3,September,Michigan,Detroit,84.79
Production,Library,Q4,July,Minnesota,Port Huron,84.03
Production,Library,Q1,August,Michigan,Rochester,92.28
Production,Library,Q3,October,Minnesota,Hastings,92.68
Production,Library,Q4,November,Michigan,Detroit,93.59
Production,Library,Q1,December,Minnesota,Port Huron,94.73
Production,Library,Q3,March,Michigan,Rochester,97.94
Production,Library,Q4,January,Minnesota,Hastings,98.37
Production,Library,Q1,September,Michigan,Detroit,99.34
