State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2020,Soil,Solid Waste,1.33
Massachusetts,Boston,2020,Water,Industrial,1.06
Massachusetts,Boston,2020,Air,Urban Activities,5.58
Massachusetts,Boston,2020,Soil,Inorganic Fertilizers,5.54
Massachusetts,Boston,2020,Water,Surface water,10.57
Massachusetts,Boston,2020,Air,Chemical,10.28
Massachusetts,Boston,2020,Soil,Groundwater,13.37
Massachusetts,Boston,2020,Water,Thermal,15.5
Massachusetts,Boston,2020,Air,Noise,16.08
Massachusetts,Boston,2020,Soil,Solid Waste,23.26
Massachusetts,Boston,2020,Water,Industrial,24.46
Massachusetts,Boston,2020,Air,Urban Activities,-99.24
Maryland,Lenox,2018,Soil,Solid Waste,32.38
Maryland,Lenox,2018,Water,Industrial,-95.22
Maryland,Lenox,2018,Air,Urban Activities,33.63
Maryland,Lenox,2018,Soil,Inorganic Fertilizers,35.54
Maryland,Lenox,2018,Water,Surface water,36.61
Maryland,Lenox,2018,Air,Chemical,33.02
Maryland,Lenox,2018,Soil,Groundwater,-90.73
Maryland,Lenox,2018,Water,Thermal,-92.35
Maryland,Lenox,2018,Air,Noise,32.84
Maryland,Lenox,2018,Soil,Solid Waste,-91.34
Maryland,Lenox,2018,Water,Industrial,42.1
Maryland,Lenox,2018,Air,Urban Activities,43.37
Massachusetts,Cambridge,2017,Soil,Solid Waste,42.33
Massachusetts,Cambridge,2017,Water,Industrial,47.02
Massachusetts,Cambridge,2017,Air,Urban Activities,48.02
Massachusetts,Cambridge,2017,Soil,Inorganic Fertilizers,49.12
Massachusetts,Cambridge,2017,Water,Surface water,-74.67
Massachusetts,Cambridge,2017,Air,Chemical,54.93
Massachusetts,Cambridge,2017,Soil,Groundwater,57.89
Massachusetts,Cambridge,2017,Water,Thermal,-70.02
Massachusetts,Cambridge,2017,Air,Noise,-70.12
Massachusetts,Cambridge,2017,Soil,Solid Waste,60.76
Massachusetts,Cambridge,2017,Water,Industrial,60.6
Massachusetts,Cambridge,2017,Air,Urban Activities,57.51
Maryland,Baltimore,2015,Soil,Solid Waste,-63.63
Maryland,Baltimore,2015,Water,Industrial,-62.41
Maryland,Baltimore,2015,Air,Urban Activities,67.02
Maryland,Baltimore,2015,Soil,Inorganic Fertilizers,-60.97
Maryland,Baltimore,2015,Water,Surface water,69.3
Maryland,Baltimore,2015,Air,Chemical,70.67
Maryland,Baltimore,2015,Soil,Groundwater,-59.59
Maryland,Baltimore,2015,Water,Thermal,-56.89
Maryland,Baltimore,2015,Air,Noise,-56.01
Maryland,Baltimore,2015,Soil,Solid Waste,73.57
Maryland,Baltimore,2015,Water,Industrial,-53.67
Maryland,Baltimore,2015,Air,Urban Activities,76.82
Massachusetts,Aberdeen,2020,Soil,Solid Waste,-52.75
Massachusetts,Aberdeen,2020,Water,Industrial,80.33
Massachusetts,Aberdeen,2020,Air,Urban Activities,83.16
Massachusetts,Aberdeen,2020,Soil,Inorganic Fertilizers,84.38
Massachusetts,Aberdeen,2020,Water,Surface water,-40.09
Massachusetts,Aberdeen,2020,Air,Chemical,89.82
Massachusetts,Aberdeen,2020,Soil,Groundwater,89.15
Massachusetts,Aberdeen,2020,Water,Thermal,90.12
Massachusetts,Aberdeen,2020,Air,Noise,92.83
Massachusetts,Aberdeen,2020,Soil,Solid Waste,93.93
Massachusetts,Aberdeen,2020,Water,Industrial,93.76
Massachusetts,Aberdeen,2020,Air,Urban Activities,95.33
Maryland,Columbia,2018,Soil,Solid Waste,-30.25
Maryland,Columbia,2018,Water,Industrial,99.46
Maryland,Columbia,2018,Air,Urban Activities,-28.78
Maryland,Columbia,2018,Soil,Inorganic Fertilizers,-19.83
Maryland,Columbia,2018,Water,Surface water,-15.87
Maryland,Columbia,2018,Air,Chemical,-11.62
Maryland,Columbia,2018,Soil,Groundwater,-9.59
Maryland,Columbia,2018,Water,Thermal,-7.03
Maryland,Columbia,2018,Air,Noise,-6.39
Maryland,Columbia,2018,Soil,Solid Waste,-4.87
Maryland,Columbia,2018,Water,Industrial,-3.92
Maryland,Columbia,2018,Air,Urban Activities,-2.92
