Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Beverage,Soda,131.05
Export,2017,Dairy,Tea,518.37
Export,2017,Beverage,Cheese,782.37
Export,2017,Dairy,Yoghurt,797.93
Export,2017,Beverage,Milk,29.97
Export,2017,Dairy,Soda,808.1
Export,2022,Beverage,Soda,683.11
Export,2022,Dairy,Tea,301.96
Export,2022,Beverage,Cheese,685.49
Export,2022,Dairy,Yoghurt,954.75
Export,2022,Beverage,Milk,958.06
Export,2022,Dairy,Soda,446.53
Export,2020,Beverage,Soda,960.65
Export,2020,Dairy,Tea,453.47
Export,2020,Beverage,Cheese,713.57
Export,2020,Dairy,Yoghurt,342.34
Export,2020,Beverage,Milk,598.97
Export,2020,Dairy,Soda,858.32
Export,2017,Beverage,Soda,357.97
Export,2017,Dairy,Tea,621.22
Export,2017,Beverage,Cheese,879.38
Export,2017,Dairy,Yoghurt,754.84
Export,2017,Beverage,Milk,120.08
Export,2017,Dairy,Soda,254.01
