Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,California,Malibu,Temperature,21-30,0.52
2015,California,Malibu,Wind,11-20,1.05
2015,California,Malibu,Temperature,Storm,2.65
2015,California,Malibu,Wind,Breeze,2.5
2022,Michigan,Berkeley,Temperature,21-30,1.21
2022,Michigan,Berkeley,Wind,11-20,5.39
2022,Michigan,Berkeley,Temperature,Storm,5.03
2022,Michigan,Berkeley,Wind,Breeze,5.7
2015,Oregon,Los-Angeles,Temperature,21-30,8.24
2015,Oregon,Los-Angeles,Wind,11-20,9.84
2015,Oregon,Los-Angeles,Temperature,Storm,10.48
2015,Oregon,Los-Angeles,Wind,Breeze,13.94
2022,California,Flint,Temperature,21-30,14.87
2022,California,Flint,Wind,11-20,14.46
2022,California,Flint,Temperature,Storm,16.1
2022,California,Flint,Wind,Breeze,16.47
2015,Michigan,Port Huron,Temperature,21-30,18.88
2015,Michigan,Port Huron,Wind,11-20,18.83
2015,Michigan,Port Huron,Temperature,Storm,20.71
2015,Michigan,Port Huron,Wind,Breeze,14.78
2022,Oregon,Portland,Temperature,21-30,19.93
2022,Oregon,Portland,Wind,11-20,18.29
2022,Oregon,Portland,Temperature,Storm,24.91
2022,Oregon,Portland,Wind,Breeze,25.34
2015,California,Redmond,Temperature,21-30,25.56
2015,California,Redmond,Wind,11-20,19.96
2015,California,Redmond,Temperature,Storm,19.47
2015,California,Redmond,Wind,Breeze,15.97
