State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,Air,Noise,1.06
Nevada,Las Vegas,Water,Light,6.33
Nevada,Las Vegas,Soil,Thermal,7.66
Nevada,Las Vegas,Air,Oxygen-depletion,10.7
Nevada,Las Vegas,Water,Surface water,11.25
Nevada,Las Vegas,Soil,Chemical,14.8
Nevada,Las Vegas,Air,Groundwater,15.72
Nevada,Las Vegas,Water,Inferior Irrigation,15.93
Nevada,Las Vegas,Soil,Urban Activities,17.36
Nevada,Las Vegas,Air,Industrial,18.96
Nevada,Las Vegas,Water,Solid Waste,20.22
Nevada,Las Vegas,Soil,Inorganic Fertilizers,21.36
Nevada,Las Vegas,Air,Noise,21.07
Nevada,Las Vegas,Water,Light,24.17
Nevada,Las Vegas,Soil,Thermal,26.49
California,Reno,Air,Noise,27.3
California,Reno,Water,Light,28.93
California,Reno,Soil,Thermal,28.65
California,Reno,Air,Oxygen-depletion,30.08
California,Reno,Water,Surface water,31.95
California,Reno,Soil,Chemical,29.52
California,Reno,Air,Groundwater,33.57
California,Reno,Water,Inferior Irrigation,34.5
California,Reno,Soil,Urban Activities,34.64
California,Reno,Air,Industrial,36.52
California,Reno,Water,Solid Waste,37.99
California,Reno,Soil,Inorganic Fertilizers,38.56
California,Reno,Air,Noise,37.32
California,Reno,Water,Light,43.89
California,Reno,Soil,Thermal,45.82
Massachusetts,Malibu,Air,Noise,48.06
Massachusetts,Malibu,Water,Light,48.25
Massachusetts,Malibu,Soil,Thermal,51.15
Massachusetts,Malibu,Air,Oxygen-depletion,52.7
Massachusetts,Malibu,Water,Surface water,52.73
Massachusetts,Malibu,Soil,Chemical,56.32
Massachusetts,Malibu,Air,Groundwater,57.25
Massachusetts,Malibu,Water,Inferior Irrigation,57.26
Massachusetts,Malibu,Soil,Urban Activities,59.86
Massachusetts,Malibu,Air,Industrial,60.21
Massachusetts,Malibu,Water,Solid Waste,62.21
Massachusetts,Malibu,Soil,Inorganic Fertilizers,65.22
Massachusetts,Malibu,Air,Noise,73.26
Massachusetts,Malibu,Water,Light,74.35
Massachusetts,Malibu,Soil,Thermal,75.51
Nevada,Los-Angeles,Air,Noise,75.99
Nevada,Los-Angeles,Water,Light,77.95
Nevada,Los-Angeles,Soil,Thermal,77.82
Nevada,Los-Angeles,Air,Oxygen-depletion,79.3
Nevada,Los-Angeles,Water,Surface water,79.49
Nevada,Los-Angeles,Soil,Chemical,80.47
Nevada,Los-Angeles,Air,Groundwater,82.72
Nevada,Los-Angeles,Water,Inferior Irrigation,83.36
Nevada,Los-Angeles,Soil,Urban Activities,83.11
Nevada,Los-Angeles,Air,Industrial,90.38
Nevada,Los-Angeles,Water,Solid Waste,91.25
Nevada,Los-Angeles,Soil,Inorganic Fertilizers,91.5
Nevada,Los-Angeles,Air,Noise,95.38
Nevada,Los-Angeles,Water,Light,-9.55
Nevada,Los-Angeles,Soil,Thermal,-97.32
California,Berkeley,Air,Noise,-96.2
California,Berkeley,Water,Light,-96.32
California,Berkeley,Soil,Thermal,-92.12
California,Berkeley,Air,Oxygen-depletion,-91.72
California,Berkeley,Water,Surface water,-87.47
California,Berkeley,Soil,Chemical,-84.18
California,Berkeley,Air,Groundwater,-83.59
California,Berkeley,Water,Inferior Irrigation,-82.37
California,Berkeley,Soil,Urban Activities,-81.93
California,Berkeley,Air,Industrial,-80.67
California,Berkeley,Water,Solid Waste,-77.27
California,Berkeley,Soil,Inorganic Fertilizers,-75.65
California,Berkeley,Air,Noise,-69.86
California,Berkeley,Water,Light,-67.57
California,Berkeley,Soil,Thermal,-63.38
Massachusetts,Boston,Air,Noise,-58.58
Massachusetts,Boston,Water,Light,-57.93
Massachusetts,Boston,Soil,Thermal,-56.74
Massachusetts,Boston,Air,Oxygen-depletion,-54.68
Massachusetts,Boston,Water,Surface water,-53.79
Massachusetts,Boston,Soil,Chemical,-52.8
Massachusetts,Boston,Air,Groundwater,-51.67
Massachusetts,Boston,Water,Inferior Irrigation,-50.57
Massachusetts,Boston,Soil,Urban Activities,-49.73
Massachusetts,Boston,Air,Industrial,-46.59
Massachusetts,Boston,Water,Solid Waste,-41.69
Massachusetts,Boston,Soil,Inorganic Fertilizers,-32.51
Massachusetts,Boston,Air,Noise,-31.39
Massachusetts,Boston,Water,Light,-30.51
Massachusetts,Boston,Soil,Thermal,-29.77
Nevada,Cambridge,Air,Noise,-28.27
Nevada,Cambridge,Water,Light,-27.65
Nevada,Cambridge,Soil,Thermal,-26.64
Nevada,Cambridge,Air,Oxygen-depletion,-22.44
Nevada,Cambridge,Water,Surface water,-21.27
Nevada,Cambridge,Soil,Chemical,-20.07
Nevada,Cambridge,Air,Groundwater,-18.45
Nevada,Cambridge,Water,Inferior Irrigation,-17.23
Nevada,Cambridge,Soil,Urban Activities,-15.61
Nevada,Cambridge,Air,Industrial,-15.18
Nevada,Cambridge,Water,Solid Waste,-15.42
Nevada,Cambridge,Soil,Inorganic Fertilizers,-14.18
Nevada,Cambridge,Air,Noise,-9.07
Nevada,Cambridge,Water,Light,-6.64
Nevada,Cambridge,Soil,Thermal,-4.52
