Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Beverage,Soda,773.39
Import,2017,Dairy,Coffee,646.92
Import,2017,Beverage,Cream,136.7
Import,2017,Dairy,Yoghurt,267.71
Import,2017,Beverage,Cheese,781.03
Import,2017,Dairy,Soda,408.47
Import,2015,Beverage,Soda,27.3
Import,2015,Dairy,Coffee,284.21
Import,2015,Beverage,Cream,31.39
Import,2015,Dairy,Yoghurt,802.08
Import,2015,Beverage,Cheese,554.66
Import,2015,Dairy,Soda,432.96
Import,2019,Beverage,Soda,948.44
Import,2019,Dairy,Coffee,446.56
Import,2019,Beverage,Cream,190.37
Import,2019,Dairy,Yoghurt,191.53
Import,2019,Beverage,Cheese,963.94
Import,2019,Dairy,Soda,710.25
Import,2017,Beverage,Soda,454.34
Import,2017,Dairy,Coffee,860.8
Import,2017,Beverage,Cream,487.65
Import,2017,Dairy,Yoghurt,887.57
Import,2017,Beverage,Cheese,891.88
Import,2017,Dairy,Soda,509.08
