Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2019,Q4,Dairy,Yoghurt,641.59
Export,2019,Q4,Cereals,Butter,645.08
Export,2019,Q4,Meat,Rice,777.91
Export,2019,Q4,Dairy,Wheat,908.51
Export,2019,Q4,Cereals,Oats,142.72
Export,2019,Q4,Meat,Lamb,911.05
Export,2019,Q4,Dairy,Beef,145.27
Export,2019,Q4,Cereals,Yoghurt,407.22
Export,2019,Q4,Meat,Butter,664.39
Export,2018,Q4,Dairy,Yoghurt,413.52
Export,2018,Q4,Cereals,Butter,670.71
Export,2018,Q4,Meat,Rice,799.14
Export,2018,Q4,Dairy,Wheat,157.97
Export,2018,Q4,Cereals,Oats,418.26
Export,2018,Q4,Meat,Lamb,420.92
Export,2018,Q4,Dairy,Beef,685.48
Export,2018,Q4,Cereals,Yoghurt,816.58
Export,2018,Q4,Meat,Butter,950.93
Export,2019,Q4,Dairy,Yoghurt,184.03
Export,2019,Q4,Cereals,Butter,575.72
Export,2019,Q4,Meat,Rice,832.4
Export,2019,Q4,Dairy,Wheat,834.86
Export,2019,Q4,Cereals,Oats,329.92
Export,2019,Q4,Meat,Lamb,714.75
Export,2019,Q4,Dairy,Beef,714.7
Export,2019,Q4,Cereals,Yoghurt,460.1
Export,2019,Q4,Meat,Butter,338.52
Export,2018,Q4,Dairy,Yoghurt,595.84
Export,2018,Q4,Cereals,Butter,857.07
Export,2018,Q4,Meat,Rice,351.21
Export,2018,Q4,Dairy,Wheat,233.59
Export,2018,Q4,Cereals,Oats,366.89
Export,2018,Q4,Meat,Lamb,881.99
Export,2018,Q4,Dairy,Beef,113.15
Export,2018,Q4,Cereals,Yoghurt,756.01
Export,2018,Q4,Meat,Butter,121.33
