Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q4,November,Oregon,Salem,1.64
Production,Factory,Q1,October,Illinois,Redmond,1.18
Production,Factory,Q4,December,Oregon,Chicago,7.83
Production,Factory,Q1,March,Illinois,Champaign,8.84
Production,Factory,Q4,January,Oregon,Salem,11.77
Production,Factory,Q1,February,Illinois,Redmond,14.19
Service,Workshop,Q4,November,Oregon,Salem,17.66
Service,Workshop,Q1,October,Illinois,Redmond,23.59
Service,Workshop,Q4,December,Oregon,Chicago,24.82
Service,Workshop,Q1,March,Illinois,Champaign,27.43
Service,Workshop,Q4,January,Oregon,Salem,27.32
Service,Workshop,Q1,February,Illinois,Redmond,36.01
Production,School,Q4,November,Oregon,Salem,38.42
Production,School,Q1,October,Illinois,Redmond,45.12
Production,School,Q4,December,Oregon,Chicago,55.25
Production,School,Q1,March,Illinois,Champaign,64.42
Production,School,Q4,January,Oregon,Salem,65.53
Production,School,Q1,February,Illinois,Redmond,66.75
Service,Hospital,Q4,November,Oregon,Salem,67.35
Service,Hospital,Q1,October,Illinois,Redmond,72.64
Service,Hospital,Q4,December,Oregon,Chicago,72.41
Service,Hospital,Q1,March,Illinois,Champaign,74.41
Service,Hospital,Q4,January,Oregon,Salem,77.79
Service,Hospital,Q1,February,Illinois,Redmond,85.62
Production,Administration,Q4,November,Oregon,Salem,87.58
Production,Administration,Q1,October,Illinois,Redmond,88.68
Production,Administration,Q4,December,Oregon,Chicago,91.41
Production,Administration,Q1,March,Illinois,Champaign,92.58
Production,Administration,Q4,January,Oregon,Salem,96.49
Production,Administration,Q1,February,Illinois,Redmond,98.39
