State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Water,Surface water,5.86
Michigan,Port Huron,Air,Groundwater,5.37
Michigan,Port Huron,Soil,Noise,16.24
Michigan,Port Huron,Water,Light,17.17
Michigan,Port Huron,Air,Thermal,24.37
Michigan,Port Huron,Soil,Solid Waste,25.16
Michigan,Port Huron,Water,Inferior Irrigation,28.76
Michigan,Port Huron,Air,Surface water,30.03
Michigan,Port Huron,Soil,Groundwater,-97.49
California,Flint,Water,Surface water,-96.63
California,Flint,Air,Groundwater,-98.28
California,Flint,Soil,Noise,-94.07
California,Flint,Water,Light,34.39
California,Flint,Air,Thermal,34.68
California,Flint,Soil,Solid Waste,-91.39
California,Flint,Water,Inferior Irrigation,-90.29
California,Flint,Air,Surface water,39.38
California,Flint,Soil,Groundwater,-88.88
Massachusetts,San Francisco,Water,Surface water,41.86
Massachusetts,San Francisco,Air,Groundwater,39.75
Massachusetts,San Francisco,Soil,Noise,-87.65
Massachusetts,San Francisco,Water,Light,33.61
Massachusetts,San Francisco,Air,Thermal,39.09
Massachusetts,San Francisco,Soil,Solid Waste,-82.0
Massachusetts,San Francisco,Water,Inferior Irrigation,48.01
Massachusetts,San Francisco,Air,Surface water,-79.45
Massachusetts,San Francisco,Soil,Groundwater,-78.96
Michigan,Los-Angeles,Water,Surface water,49.13
Michigan,Los-Angeles,Air,Groundwater,52.13
Michigan,Los-Angeles,Soil,Noise,53.64
Michigan,Los-Angeles,Water,Light,51.47
Michigan,Los-Angeles,Air,Thermal,55.43
Michigan,Los-Angeles,Soil,Solid Waste,58.84
Michigan,Los-Angeles,Water,Inferior Irrigation,58.8
Michigan,Los-Angeles,Air,Surface water,-67.54
Michigan,Los-Angeles,Soil,Groundwater,63.15
California,Malibu,Water,Surface water,64.51
California,Malibu,Air,Groundwater,65.83
California,Malibu,Soil,Noise,-62.66
California,Malibu,Water,Light,-62.12
California,Malibu,Air,Thermal,68.49
California,Malibu,Soil,Solid Waste,-57.48
California,Malibu,Water,Inferior Irrigation,72.16
California,Malibu,Air,Surface water,73.34
California,Malibu,Soil,Groundwater,80.28
Massachusetts,Cambridge,Water,Surface water,-47.9
Massachusetts,Cambridge,Air,Groundwater,82.7
Massachusetts,Cambridge,Soil,Noise,82.02
Massachusetts,Cambridge,Water,Light,84.43
Massachusetts,Cambridge,Air,Thermal,82.77
Massachusetts,Cambridge,Soil,Solid Waste,-42.22
Massachusetts,Cambridge,Water,Inferior Irrigation,85.58
Massachusetts,Cambridge,Air,Surface water,90.08
Massachusetts,Cambridge,Soil,Groundwater,-38.28
Michigan,Boston,Water,Surface water,92.78
Michigan,Boston,Air,Groundwater,93.12
Michigan,Boston,Soil,Noise,-31.7
Michigan,Boston,Water,Light,97.83
Michigan,Boston,Air,Thermal,99.48
Michigan,Boston,Soil,Solid Waste,-28.0
Michigan,Boston,Water,Inferior Irrigation,-27.62
Michigan,Boston,Air,Surface water,-23.26
Michigan,Boston,Soil,Groundwater,-23.49
California,Lenox,Water,Surface water,-15.05
California,Lenox,Air,Groundwater,-14.6
California,Lenox,Soil,Noise,-15.43
California,Lenox,Water,Light,-11.16
California,Lenox,Air,Thermal,-10.94
California,Lenox,Soil,Solid Waste,-9.57
California,Lenox,Water,Inferior Irrigation,-10.16
California,Lenox,Air,Surface water,-3.28
California,Lenox,Soil,Groundwater,-1.18
