Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Meat,Pork,255.05
Import,2021,Cereals,Lamb,644.83
Import,2021,Beverage,Corn,773.77
Import,2021,Meat,Oats,276.55
Import,2021,Cereals,Wheat,411.42
Import,2021,Beverage,Juice,924.36
Import,2021,Meat,Soda,28.77
Import,2021,Cereals,Pork,155.25
Import,2021,Beverage,Lamb,801.67
Import,2016,Meat,Pork,162.87
Import,2016,Cereals,Lamb,35.24
Import,2016,Beverage,Corn,165.47
Import,2016,Meat,Oats,679.47
Import,2016,Cereals,Wheat,813.42
Import,2016,Beverage,Juice,48.34
Import,2016,Meat,Soda,51.98
Import,2016,Cereals,Pork,314.07
Import,2016,Beverage,Lamb,317.59
Import,2017,Meat,Pork,575.9
Import,2017,Cereals,Lamb,708.06
Import,2017,Beverage,Corn,712.07
Import,2017,Meat,Oats,210.01
Import,2017,Cereals,Wheat,218.65
Import,2017,Beverage,Juice,90.01
Import,2017,Meat,Soda,602.1
Import,2017,Cereals,Pork,735.49
Import,2017,Beverage,Lamb,865.83
Import,2021,Meat,Pork,353.01
Import,2021,Cereals,Lamb,227.0
Import,2021,Beverage,Corn,997.49
Import,2021,Meat,Oats,750.37
Import,2021,Cereals,Wheat,239.49
Import,2021,Beverage,Juice,497.87
Import,2021,Meat,Soda,372.81
Import,2021,Cereals,Pork,637.28
Import,2021,Beverage,Lamb,767.4
