Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q2,April,Illinois,Springfield,1.85
Service,Library,Q4,May,Massachusetts,Cambridge,3.17
Service,Library,Q2,June,Illinois,Springfield,8.48
Service,Library,Q4,December,Massachusetts,Cambridge,10.29
Service,Library,Q2,October,Illinois,Springfield,11.69
Service,Library,Q4,November,Massachusetts,Cambridge,17.91
Culture,School,Q2,April,Illinois,Springfield,18.03
Culture,School,Q4,May,Massachusetts,Cambridge,17.77
Culture,School,Q2,June,Illinois,Springfield,17.63
Culture,School,Q4,December,Massachusetts,Cambridge,26.33
Culture,School,Q2,October,Illinois,Springfield,27.98
Culture,School,Q4,November,Massachusetts,Cambridge,28.4
Residential,Hospital,Q2,April,Illinois,Springfield,31.15
Residential,Hospital,Q4,May,Massachusetts,Cambridge,32.65
Residential,Hospital,Q2,June,Illinois,Springfield,34.21
Residential,Hospital,Q4,December,Massachusetts,Cambridge,35.3
Residential,Hospital,Q2,October,Illinois,Springfield,39.69
Residential,Hospital,Q4,November,Massachusetts,Cambridge,44.5
Service,Museum,Q2,April,Illinois,Springfield,44.09
Service,Museum,Q4,May,Massachusetts,Cambridge,47.57
Service,Museum,Q2,June,Illinois,Springfield,48.4
Service,Museum,Q4,December,Massachusetts,Cambridge,49.95
Service,Museum,Q2,October,Illinois,Springfield,47.33
Service,Museum,Q4,November,Massachusetts,Cambridge,47.59
Culture,Theatre,Q2,April,Illinois,Springfield,52.01
Culture,Theatre,Q4,May,Massachusetts,Cambridge,52.52
Culture,Theatre,Q2,June,Illinois,Springfield,48.97
Culture,Theatre,Q4,December,Massachusetts,Cambridge,55.67
Culture,Theatre,Q2,October,Illinois,Springfield,56.24
Culture,Theatre,Q4,November,Massachusetts,Cambridge,57.28
Residential,Hotel,Q2,April,Illinois,Springfield,60.07
Residential,Hotel,Q4,May,Massachusetts,Cambridge,61.2
Residential,Hotel,Q2,June,Illinois,Springfield,62.47
Residential,Hotel,Q4,December,Massachusetts,Cambridge,67.62
Residential,Hotel,Q2,October,Illinois,Springfield,68.71
Residential,Hotel,Q4,November,Massachusetts,Cambridge,70.61
Service,Apartment,Q2,April,Illinois,Springfield,71.47
Service,Apartment,Q4,May,Massachusetts,Cambridge,71.04
Service,Apartment,Q2,June,Illinois,Springfield,78.89
Service,Apartment,Q4,December,Massachusetts,Cambridge,78.64
Service,Apartment,Q2,October,Illinois,Springfield,82.26
Service,Apartment,Q4,November,Massachusetts,Cambridge,86.94
Culture,House,Q2,April,Illinois,Springfield,87.55
Culture,House,Q4,May,Massachusetts,Cambridge,91.8
Culture,House,Q2,June,Illinois,Springfield,93.47
Culture,House,Q4,December,Massachusetts,Cambridge,96.11
Culture,House,Q2,October,Illinois,Springfield,97.51
Culture,House,Q4,November,Massachusetts,Cambridge,98.17
