Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Oats,737.04
Import,2015,Meat,Rice,707.44
Import,2015,Cereals,Lamb,36.46
Import,2015,Meat,Pork,932.01
Import,2017,Cereals,Oats,387.49
Import,2017,Meat,Rice,39.95
Import,2017,Cereals,Lamb,840.82
Import,2017,Meat,Pork,740.41
Import,2021,Cereals,Oats,298.72
Import,2021,Meat,Rice,376.42
Import,2021,Cereals,Lamb,185.06
Import,2021,Meat,Pork,756.65
Import,2015,Cereals,Oats,341.16
Import,2015,Meat,Rice,952.12
Import,2015,Cereals,Lamb,249.91
Import,2015,Meat,Pork,766.21
