Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2017,Q1,Dairy,Cheese,512.62
Export,2017,Q1,Beverage,Yoghurt,641.25
Export,2017,Q1,Cereals,Cream,387.83
Export,2017,Q1,Dairy,Soda,901.65
Export,2017,Q1,Beverage,Coffee,273.17
Export,2017,Q1,Cereals,Tea,530.09
Export,2017,Q1,Dairy,Rice,407.66
Export,2017,Q1,Beverage,Seeds,664.95
Export,2017,Q1,Cereals,Cheese,24.92
Export,2022,Q1,Dairy,Cheese,923.8
Export,2022,Q1,Beverage,Yoghurt,672.16
Export,2022,Q1,Cereals,Cream,34.23
Export,2022,Q1,Dairy,Soda,427.2
Export,2022,Q1,Beverage,Coffee,813.31
Export,2022,Q1,Cereals,Tea,942.95
Export,2022,Q1,Dairy,Rice,563.97
Export,2022,Q1,Beverage,Seeds,568.59
Export,2022,Q1,Cereals,Cheese,440.54
Export,2017,Q1,Dairy,Cheese,832.56
Export,2017,Q1,Beverage,Yoghurt,579.74
Export,2017,Q1,Cereals,Cream,971.89
Export,2017,Q1,Dairy,Soda,207.37
Export,2017,Q1,Beverage,Coffee,596.65
Export,2017,Q1,Cereals,Tea,853.47
Export,2017,Q1,Dairy,Rice,215.38
Export,2017,Q1,Beverage,Seeds,856.91
Export,2017,Q1,Cereals,Cheese,859.92
Export,2022,Q1,Dairy,Cheese,732.76
Export,2022,Q1,Beverage,Yoghurt,733.52
Export,2022,Q1,Cereals,Cream,224.43
Export,2022,Q1,Dairy,Soda,609.12
Export,2022,Q1,Beverage,Coffee,610.87
Export,2022,Q1,Cereals,Tea,609.54
Export,2022,Q1,Dairy,Rice,239.52
Export,2022,Q1,Beverage,Seeds,502.18
Export,2022,Q1,Cereals,Cheese,510.27
