Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Oregon,Redmond,Wind,Calm,1.25
2021,Oregon,Redmond,Temperature,Storm,2.63
2021,Oregon,Redmond,Humidity,0-10,3.82
2021,Oregon,Redmond,Wind,11-20,4.32
2021,Oregon,Redmond,Temperature,Medium,5.53
2021,Oregon,Redmond,Humidity,High,6.54
2021,Oregon,Redmond,Wind,Low,7.58
2021,Oregon,Redmond,Temperature,Calm,8.5
2021,Oregon,Redmond,Humidity,Storm,9.24
2019,Illinois,Salem,Wind,Calm,10.82
2019,Illinois,Salem,Temperature,Storm,11.55
2019,Illinois,Salem,Humidity,0-10,9.54
2019,Illinois,Salem,Wind,11-20,13.64
2019,Illinois,Salem,Temperature,Medium,13.1
2019,Illinois,Salem,Humidity,High,15.17
2019,Illinois,Salem,Wind,Low,16.38
2019,Illinois,Salem,Temperature,Calm,17.22
2019,Illinois,Salem,Humidity,Storm,17.19
2020,Maryland,Champaign,Wind,Calm,16.32
2020,Maryland,Champaign,Temperature,Storm,20.59
2020,Maryland,Champaign,Humidity,0-10,20.03
2020,Maryland,Champaign,Wind,11-20,20.18
2020,Maryland,Champaign,Temperature,Medium,23.1
2020,Maryland,Champaign,Humidity,High,23.26
2020,Maryland,Champaign,Wind,Low,24.49
2020,Maryland,Champaign,Temperature,Calm,26.84
2020,Maryland,Champaign,Humidity,Storm,27.05
2021,Oregon,Springfield,Wind,Calm,19.18
2021,Oregon,Springfield,Temperature,Storm,5.99
2021,Oregon,Springfield,Humidity,0-10,24.03
2021,Oregon,Springfield,Wind,11-20,6.75
2021,Oregon,Springfield,Temperature,Medium,26.82
2021,Oregon,Springfield,Humidity,High,6.49
2021,Oregon,Springfield,Wind,Low,26.89
2021,Oregon,Springfield,Temperature,Calm,5.84
2021,Oregon,Springfield,Humidity,Storm,27.63
2019,Illinois,Aberdeen,Wind,Calm,7.27
2019,Illinois,Aberdeen,Temperature,Storm,8.67
2019,Illinois,Aberdeen,Humidity,0-10,8.73
2019,Illinois,Aberdeen,Wind,11-20,11.03
2019,Illinois,Aberdeen,Temperature,Medium,11.69
2019,Illinois,Aberdeen,Humidity,High,12.42
2019,Illinois,Aberdeen,Wind,Low,3.24
2019,Illinois,Aberdeen,Temperature,Calm,13.85
2019,Illinois,Aberdeen,Humidity,Storm,14.79
2020,Maryland,Baltimore,Wind,Calm,4.05
2020,Maryland,Baltimore,Temperature,Storm,18.74
2020,Maryland,Baltimore,Humidity,0-10,6.81
2020,Maryland,Baltimore,Wind,11-20,19.71
2020,Maryland,Baltimore,Temperature,Medium,19.33
2020,Maryland,Baltimore,Humidity,High,7.36
2020,Maryland,Baltimore,Wind,Low,20.28
2020,Maryland,Baltimore,Temperature,Calm,22.9
2020,Maryland,Baltimore,Humidity,Storm,23.01
